timestamp,value
1616679026098,230821888
1616679027098,287117312
1616679028104,295751680
1616679029101,296919040
1616679030100,297181184
1616679031098,298737664
1616679032099,299814912
1616679033098,300883968
1616679034099,301764608
1616679035099,302321664
1616679036099,302772224
1616679037098,302764032
1616679038098,302825472
1616679039099,302575616
1616679040099,302559232
1616679041098,302768128
1616679042099,302706688
1616679043098,302972928
1616679044098,302747648
1616679045099,302927872
1616679046098,302895104
1616679047099,302669824
1616679048099,302608384
1616679049100,302710784
1616679050098,302673920
1616679051099,302813184
1616679052099,302989312
1616679053100,302940160
1616679054101,302837760
1616679055098,302841856
1616679056098,302800896
1616679057098,303038464
1616679058099,302895104
1616679059099,303046656
1616679060099,302821376
1616679061099,303017984
1616679062098,303067136
1616679063100,303144960
1616679064099,302948352
1616679065098,302968832
1616679066099,302956544
1616679067098,303255552
1616679068099,303271936
1616679069099,303136768
1616679070099,302911488
1616679071100,302940160
1616679072098,303132672
1616679073099,303050752
1616679074099,303120384
1616679075098,302948352
1616679076099,302964736
1616679077098,303112192
1616679078098,303271936
1616679079099,303063040
1616679080099,303058944
1616679081100,303095808
1616679082098,303190016
1616679083098,303124480
1616679084098,303071232
1616679085098,302964736
1616679086098,302993408
1616679087099,303226880
1616679088099,303333376
1616679089098,303525888
1616679090098,303624192
1616679091099,303292416
1616679092099,303521792
1616679093099,303386624
1616679094099,303329280
1616679095099,303312896
1616679096099,303169536
1616679097100,303226880
1616679098104,303431680
1616679099098,303480832
1616679100098,303480832
1616679101098,303407104
1616679102099,303214592
1616679103100,303386624
1616679104099,303390720
1616679105099,303468544
1616679106100,303157248
1616679107100,303570944
1616679108101,303640576
1616679109099,303546368
1616679110099,303423488
1616679111099,303378432
1616679112099,303243264
1616679113099,303267840
1616679114099,303411200
1616679115098,303337472
1616679116099,303345664
1616679117099,303620096
1616679118098,303579136
1616679119098,303419392
1616679120099,303353856
1616679121101,303448064
1616679122098,303439872
1616679123100,303362048
1616679124098,303681536
1616679125099,303714304
1616679126098,303566848
1616679127099,303583232
1616679128099,303640576
1616679129098,303833088
1616679130100,303771648
1616679131100,303460352
1616679132100,303456256
1616679133099,303603712
1616679134098,303411200
1616679135099,303628288
1616679136101,303661056
1616679137098,303849472
1616679138098,303697920
1616679139099,303575040
1616679140101,303525888
1616679141099,303489024
1616679142098,303357952
1616679143099,303648768
1616679144099,303783936
1616679145099,303722496
1616679146101,303493120
1616679147098,303718400
1616679148098,303607808
1616679149100,303673344
1616679150101,303673344
1616679151100,303759360
1616679152099,303587328
1616679153100,303853568
1616679154100,303632384
1616679155098,303935488
1616679156098,303706112
1616679157099,303480832
1616679158100,303951872
1616679159100,303575040
1616679160098,303624192
1616679161098,303763456
1616679162100,303812608
1616679163099,303849472
1616679164100,303747072
1616679165099,303734784
1616679166098,303562752
1616679167099,304029696
1616679168098,303919104
1616679169099,303710208
1616679170099,303702016
1616679171099,303665152
1616679172099,303726592
1616679173098,303751168
1616679174100,303874048
1616679175098,303857664
1616679176100,303775744
1616679177100,303816704
1616679178099,303869952
1616679179099,303792128
1616679180099,303632384
1616679181100,303616000
1616679182099,303779840
1616679183100,303685632
1616679184099,303702016
1616679185099,303562752
1616679186098,303362048
1616679187098,303824896
1616679188099,303894528
1616679189099,303788032
1616679190099,303759360
1616679191100,303878144
1616679192099,303833088
1616679193098,303931392
1616679194101,303804416
1616679195101,303796224
1616679196098,303759360
1616679197102,304021504
1616679198100,303906816
1616679199099,303853568
1616679200100,303722496
1616679201099,303759360
1616679202098,303980544
1616679203099,303849472
1616679204099,303648768
1616679205098,303718400
1616679206099,303611904
1616679207100,303648768
1616679208100,303763456
1616679209099,303910912
1616679210100,303648768
1616679211099,303837184
1616679212099,303845376
1616679213100,303968256
1616679214100,303898624
1616679215098,303874048
1616679216100,303661056
1616679217099,303923200
1616679218098,304115712
1616679219098,304054272
1616679220098,303857664
1616679221098,303779840
1616679222098,304041984
1616679223100,304107520
1616679224101,303980544
1616679225099,304173056
1616679226099,303828992
