ts,value
1614899900505,24
1614899901505,24
1614899902506,24
1614899903506,24
1614899904506,24
1614899905506,24
1614899906506,24
1614899907506,24
1614899908506,24
1614899909506,24
1614899910505,24
1614899911505,24
1614899912506,24
1614899913506,24
1614899914505,24
1614899915506,24
1614899916506,24
1614899917506,24
1614899918506,24
1614899919505,24
1614899920506,24
1614899921506,24
1614899922506,24
1614899923506,24
1614899924506,24
1614899925506,24
1614899926506,24
1614899927506,24
1614899928505,24
1614899929506,24
1614899930506,24
1614899931506,24
1614899932506,24
1614899933506,24
1614899934506,24
1614899935506,24
1614899936506,24
1614899937506,24
1614899938506,24
1614899939506,24
1614899940505,24
1614899941506,24
1614899942506,24
1614899943506,24
1614899944506,24
1614899945506,24
1614899946506,24
1614899947506,24
1614899948506,24
1614899949505,24
1614899950506,24
1614899951506,24
1614899952505,24
1614899953506,24
1614899954506,24
1614899955506,24
1614899956506,24
1614899957506,24
1614899958505,24
1614899959505,24
1614899960506,24
1614899961506,24
1614899962505,24
1614899963505,24
1614899964506,24
1614899965506,24
1614899966505,24
1614899967506,24
1614899968506,24
1614899969506,24
1614899970506,24
1614899971506,24
1614899972505,24
1614899973506,24
1614899974506,24
1614899975506,24
1614899976505,24
1614899977506,24
1614899978506,24
1614899979506,24
1614899980505,24
1614899981506,24
1614899982506,24
1614899983506,24
1614899984505,24
1614899985506,24
1614899986506,24
1614899987506,24
1614899988505,24
1614899989506,24
1614899990506,24
1614899991506,24
1614899992505,24
1614899993506,24
1614899994506,24
1614899995506,24
1614899996506,24
1614899997505,24
1614899998506,24
1614899999506,24
1614900000506,24
1614900001506,24
1614900002506,24
1614900003506,24
1614900004506,24
1614900005505,24
1614900006506,24
1614900007506,24
1614900008506,24
1614900009507,24
1614900010506,24
1614900011506,24
1614900012506,24
1614900013505,24
1614900014506,24
1614900015507,24
1614900016506,24
1614900017506,24
1614900018505,24
1614900019506,24
1614900020506,24
1614900021506,24
1614900022505,24
1614900023506,24
1614900024506,24
1614900025506,24
1614900026506,24
1614900027506,24
1614900028506,24
1614900029506,24
1614900030507,24
1614900031505,24
1614900032506,24
1614900033506,24
1614900034506,24
1614900035506,24
1614900036505,24
1614900037505,24
1614900038506,24
1614900039505,24
1614900040506,24
1614900041506,24
1614900042506,24
1614900043506,24
1614900044506,24
1614900045506,24
1614900046506,24
1614900047506,24
1614900048506,24
1614900049505,24
1614900050506,24
1614900051506,24
1614900052506,24
1614900053505,24
1614900054506,24
1614900055505,24
1614900056505,24
1614900057505,24
1614900058506,24
1614900059505,24
1614900060505,24
1614900061507,24
1614900062506,24
1614900063506,24
1614900064506,24
1614900065506,24
1614900066506,24
1614900067506,24
1614900068506,24
1614900069507,24
1614900070505,24
1614900071505,24
1614900072505,24
1614900073506,24
1614900074506,24
1614900075506,24
1614900076506,24
1614900077506,24
1614900078506,24
1614900079506,24
1614900080506,24
1614900081506,24
1614900082506,24
1614900083506,24
1614900084508,24
1614900085506,24
1614900086506,24
1614900087506,24
1614900088506,24
1614900089505,24
1614900090505,24
1614900091506,24
1614900092507,24
1614900093506,24
1614900094506,24
1614900095506,24
1614900096506,24
1614900097507,24
1614900098506,24
1614900099506,24
1614900100506,24
1614900101505,24
1614900102505,24
1614900103506,24
1614900104506,24
1614900105505,24
1614900106506,24
1614900107506,24
1614900108506,24
1614900109506,24
1614900110506,24
1614900111506,24
1614900112506,24
1614900113506,24
1614900114505,24
1614900115506,24
1614900116506,24
1614900117505,24
1614900118505,24
1614900119506,24
1614900120505,24
1614900121506,24
1614900122505,24
1614900123506,24
1614900124505,24
1614900125506,24
1614900126505,24
1614900127506,24
1614900128505,24
1614900129506,24
1614900130506,24
1614900131506,24
1614900132506,24
1614900133506,24
1614900134506,24
1614900135506,24
1614900136506,24
1614900137506,24
1614900138506,24
1614900139506,24
1614900140505,24
1614900141505,24
1614900142506,24
1614900143506,24
1614900144505,24
1614900145506,24
1614900146506,24
1614900147506,24
1614900148506,24
1614900149506,24
1614900150506,24
1614900151506,24
1614900152505,24
1614900153505,24
1614900154507,24
1614900155506,24
1614900156505,24
1614900157505,24
1614900158506,24
1614900159506,24
1614900160506,24
1614900161506,24
1614900162506,24
1614900163506,24
1614900164506,24
1614900165506,24
1614900166505,24
1614900167506,24
1614900168506,24
1614900169506,24
1614900170506,24
1614900171506,24
1614900172506,24
1614900173506,24
1614900174506,24
1614900175505,24
1614900176505,24
1614900177506,24
1614900178506,24
1614900179506,24
1614900180506,24
1614900181506,24
1614900182506,24
1614900183507,24
1614900184505,24
1614900185506,24
1614900186506,24
1614900187506,24
1614900188506,24
1614900189506,24
1614900190507,24
1614900191506,24
1614900192506,24
1614900193506,24
1614900194506,24
1614900195506,24
1614900196506,24
1614900197505,24
1614900198506,24
1614900199505,24
1614900200506,24
1614900201506,24
1614900202506,24
1614900203506,24
1614900204506,24
1614900205506,24
1614900206506,24
1614900207506,24
1614900208506,24
1614900209506,24
1614900210506,24
1614900211506,24
1614900212506,24
1614900213505,24
1614900214506,24
1614900215506,24
1614900216506,24
1614900217506,24
1614900218506,24
1614900219506,24
1614900220506,24
1614900221506,24
1614900222506,24
1614900223505,24
1614900224506,24
1614900225506,24
1614900226505,24
1614900227506,24
1614900228506,24
1614900229505,24
1614900230506,24
1614900231506,24
1614900232506,24
1614900233506,24
1614900234506,24
1614900235506,24
1614900236506,24
1614900237506,24
1614900238506,24
1614900239506,24
1614900240506,24
1614900241506,24
1614900242506,24
1614900243506,24
1614900244506,24
1614900245506,24
1614900246506,24
1614900247505,24
1614900248506,24
1614900249506,24
1614900250506,24
1614900251507,24
1614900252506,24
1614900253506,24
1614900254506,24
1614900255506,24
1614900256506,24
1614900257506,24
1614900258506,24
1614900259506,24
1614900260505,24
1614900261506,24
1614900262506,24
1614900263506,24
1614900264506,24
1614900265505,24
1614900266505,24
1614900267506,24
1614900268506,24
1614900269506,24
1614900270506,24
1614900271506,24
1614900272506,24
1614900273506,24
1614900274506,24
1614900275506,24
1614900276505,24
1614900277506,24
1614900278506,24
1614900279506,24
1614900280505,24
1614900281506,24
1614900282506,24
1614900283506,24
1614900284506,24
1614900285505,24
1614900286506,24
1614900287506,24
1614900288505,24
1614900289506,24
1614900290505,24
1614900291506,24
1614900292505,24
1614900293506,24
1614900294506,24
1614900295506,24
1614900296506,24
1614900297505,24
1614900298506,24
1614900299506,24
1614900300506,24
1614900301506,24
1614900302506,24
1614900303506,24
1614900304506,24
1614900305506,24
1614900306506,24
1614900307506,24
1614900308506,24
1614900309506,24
1614900310505,24
1614900311506,24
1614900312505,24
1614900313506,24
1614900314506,24
1614900315505,24
1614900316506,24
1614900317506,24
1614900318506,24
1614900319505,24
1614900320506,24
1614900321506,24
1614900322505,24
1614900323506,24
1614900324506,24
1614900325506,24
1614900326506,24
1614900327506,24
1614900328506,24
1614900329506,24
1614900330506,24
1614900331505,24
1614900332506,24
1614900333506,24
1614900334506,24
1614900335505,24
1614900336505,24
1614900337507,24
1614900338505,24
1614900339506,24
1614900340506,24
1614900341505,24
1614900342506,24
1614900343506,24
1614900344506,24
1614900345506,24
1614900346506,24
1614900347506,24
1614900348506,24
1614900349506,24
1614900350506,24
1614900351506,24
1614900352505,24
1614900353505,24
1614900354506,24
1614900355506,24
1614900356506,24
1614900357505,24
1614900358506,24
1614900359506,24
1614900360506,24
1614900361506,24
1614900362506,24
1614900363506,24
1614900364506,24
1614900365505,24
1614900366506,24
1614900367506,24
1614900368506,24
1614900369506,24
1614900370505,24
1614900371506,24
1614900372506,24
1614900373506,24
1614900374506,24
1614900375505,24
1614900376505,24
1614900377506,24
1614900378506,24
1614900379506,24
1614900380506,24
1614900381506,24
1614900382506,24
1614900383506,24
1614900384506,24
1614900385506,24
1614900386505,24
1614900387506,24
1614900388506,24
1614900389506,24
1614900390506,24
1614900391506,24
1614900392506,24
1614900393506,24
1614900394505,24
1614900395506,24
1614900396506,24
1614900397506,24
1614900398506,24
1614900399506,24
1614900400506,24
1614900401506,24
1614900402505,24
1614900403506,24
1614900404505,24
1614900405506,24
1614900406506,24
1614900407506,24
1614900408506,24
1614900409505,24
1614900410506,24
1614900411506,24
1614900412506,24
1614900413505,24
1614900414505,24
1614900415506,24
1614900416506,24
1614900417505,24
1614900418506,24
1614900419506,24
1614900420506,24
1614900421505,24
1614900422506,24
1614900423506,24
1614900424506,24
1614900425506,24
1614900426506,24
1614900427506,24
1614900428506,24
1614900429506,24
1614900430506,24
1614900431505,24
1614900432505,24
1614900433506,24
1614900434506,24
1614900435506,24
1614900436506,24
1614900437505,24
1614900438506,24
1614900439506,24
1614900440506,24
1614900441506,24
1614900442506,24
1614900443505,24
1614900444506,24
1614900445506,24
1614900446506,24
1614900447505,24
1614900448506,24
1614900449506,24
1614900450506,24
1614900451505,24
1614900452506,24
1614900453506,24
1614900454506,24
1614900455505,24
1614900456506,24
1614900457506,24
1614900458505,24
1614900459506,24
1614900460506,24
1614900461506,24
1614900462506,24
1614900463506,24
1614900464506,24
1614900465506,24
1614900466506,24
1614900467506,24
1614900468506,24
1614900469506,24
1614900470506,24
1614900471506,24
1614900472505,24
1614900473506,24
1614900474506,24
1614900475506,24
1614900476506,24
1614900477505,24
1614900478506,24
1614900479505,24
1614900480506,24
1614900481506,24
1614900482506,24
1614900483506,24
1614900484506,24
1614900485506,24
1614900486506,24
1614900487506,24
1614900488506,24
1614900489506,24
1614900490506,24
1614900491506,24
1614900492505,24
1614900493506,24
1614900494506,24
1614900495506,24
1614900496505,24
1614900497505,24
1614900498505,24
1614900499506,24
1614900500506,24
1614900501506,24
1614900502505,24
1614900503506,24
1614900504506,24
1614900505507,24
1614900506506,24
1614900507506,24
1614900508506,24
1614900509506,24
1614900510506,24
1614900511506,24
1614900512506,24
1614900513506,24
1614900514506,24
1614900515506,24
1614900516506,24
1614900517505,24
1614900518506,24
1614900519506,24
1614900520506,24
1614900521506,24
1614900522506,24
1614900523506,24
1614900524506,24
1614900525505,24
1614900526506,24
1614900527506,24
1614900528506,24
1614900529506,24
1614900530506,24
1614900531506,24
1614900532506,24
1614900533506,24
1614900534506,24
1614900535506,24
1614900536506,24
1614900537506,24
1614900538506,24
1614900539505,24
1614900540506,24
1614900541506,24
1614900542506,24
1614900543506,24
1614900544506,24
1614900545506,24
1614900546506,24
1614900547505,24
1614900548506,24
1614900549506,24
1614900550506,24
1614900551505,24
1614900552506,24
1614900553506,24
1614900554506,24
1614900555505,24
1614900556506,24
1614900557505,24
1614900558506,24
1614900559506,24
1614900560506,24
1614900561506,24
1614900562506,24
1614900563507,24
1614900564506,24
1614900565506,24
1614900566506,24
1614900567506,24
1614900568505,24
1614900569506,24
1614900570506,24
1614900571506,24
1614900572506,24
1614900573506,24
1614900574505,24
1614900575506,24
1614900576505,24
1614900577506,24
1614900578505,24
1614900579506,24
1614900580505,24
1614900581506,24
1614900582506,24
1614900583506,24
1614900584506,24
1614900585506,24
1614900586505,24
1614900587506,24
1614900588506,24
1614900589506,24
1614900590506,24
1614900591506,24
1614900592506,24
1614900593505,24
1614900594505,24
1614900595506,24
1614900596506,24
1614900597506,24
1614900598505,24
1614900599506,24
1614900600506,24
1614900601506,24
1614900602506,24
1614900603506,24
1614900604506,24
1614900605505,24
1614900606506,24
1614900607506,24
1614900608506,24
1614900609506,24
1614900610506,24
1614900611505,24
1614900612505,24
1614900613506,24
1614900614506,24
1614900615506,24
1614900616506,24
1614900617505,24
1614900618507,24
1614900619506,24
1614900620506,24
1614900621505,24
1614900622505,24
1614900623505,24
1614900624506,24
1614900625506,24
1614900626506,24
1614900627506,24
1614900628506,24
1614900629505,24
1614900630506,24
1614900631505,24
1614900632506,24
1614900633506,24
1614900634506,24
1614900635507,24
1614900636506,24
1614900637506,24
1614900638506,24
1614900639506,24
1614900640506,24
1614900641506,24
1614900642506,24
1614900643506,24
1614900644506,24
1614900645506,24
1614900646505,24
1614900647505,24
1614900648506,24
1614900649506,24
1614900650506,24
1614900651506,24
1614900652507,24
1614900653506,24
1614900654506,24
1614900655506,24
1614900656506,24
1614900657506,24
1614900658506,24
1614900659506,24
1614900660506,24
1614900661507,24
1614900662505,24
1614900663506,24
1614900664506,24
1614900665506,24
1614900666505,24
1614900667506,24
1614900668506,24
1614900669505,24
1614900670506,24
1614900671506,24
1614900672505,24
1614900673506,24
1614900674506,24
1614900675506,24
1614900676506,24
1614900677505,24
1614900678506,24
1614900679506,24
1614900680506,24
1614900681506,24
1614900682505,24
1614900683506,24
1614900684506,24
1614900685506,24
1614900686506,24
1614900687506,24
1614900688505,24
1614900689506,24
1614900690506,24
1614900691506,24
1614900692506,24
1614900693506,24
1614900694505,24
1614900695506,24
1614900696506,24
1614900697506,24
1614900698505,24
1614900699506,24
1614900700506,24
1614900701506,24
1614900702506,24
1614900703506,24
1614900704506,24
1614900705506,24
1614900706505,24
1614900707506,24
1614900708507,24
1614900709506,24
1614900710506,24
1614900711505,24
1614900712506,24
1614900713506,24
1614900714506,24
1614900715505,24
1614900716505,24
1614900717506,24
1614900718506,24
1614900719505,24
1614900720505,24
1614900721506,24
1614900722506,24
1614900723505,24
1614900724506,24
1614900725506,24
1614900726506,24
1614900727506,24
1614900728506,24
1614900729506,24
1614900730506,24
1614900731506,24
1614900732505,24
1614900733505,24
1614900734506,24
1614900735506,24
1614900736505,24
1614900737505,24
1614900738506,24
1614900739505,24
1614900740506,24
1614900741505,24
1614900742506,24
1614900743506,24
1614900744505,24
1614900745506,24
1614900746506,24
1614900747506,24
1614900748506,24
1614900749506,24
1614900750506,24
1614900751506,24
1614900752506,24
1614900753506,24
1614900754506,24
1614900755507,24
1614900756506,24
1614900757506,24
1614900758506,24
1614900759506,24
1614900760506,24
1614900761506,24
1614900762506,24
1614900763506,24
1614900764506,24
1614900765506,24
1614900766506,24
1614900767506,24
1614900768506,24
1614900769506,24
1614900770506,24
1614900771506,24
1614900772506,24
1614900773506,24
1614900774506,24
1614900775505,24
1614900776506,24
1614900777506,24
1614900778506,24
1614900779506,24
1614900780506,24
1614900781506,24
1614900782505,24
1614900783506,24
1614900784506,24
1614900785506,24
1614900786506,24
1614900787506,24
1614900788506,24
1614900789506,24
1614900790506,24
1614900791506,24
1614900792505,24
1614900793506,24
1614900794506,24
1614900795506,24
1614900796506,24
1614900797506,24
1614900798506,24
1614900799506,24
1614900800506,24
1614900801506,24
1614900802506,24
1614900803506,24
1614900804506,24
1614900805506,24
1614900806506,24
1614900807506,24
1614900808506,24
1614900809507,24
1614900810505,24
1614900811506,24
1614900812506,24
1614900813506,24
1614900814506,24
1614900815506,24
1614900816507,24
1614900817506,24
1614900818506,24
1614900819506,24
1614900820505,24
1614900821506,24
1614900822506,24
1614900823506,24
1614900824506,24
1614900825506,24
1614900826506,24
1614900827506,24
1614900828506,24
1614900829506,24
1614900830506,24
1614900831505,24
1614900832505,24
1614900833506,24
1614900834506,24
1614900835506,24
1614900836506,24
1614900837506,24
1614900838506,24
1614900839506,24
1614900840506,24
1614900841505,24
1614900842506,24
1614900843506,24
1614900844506,24
1614900845506,24
1614900846506,24
1614900847506,24
1614900848506,24
1614900849505,24
1614900850506,24
1614900851506,24
1614900852506,24
1614900853506,24
1614900854506,24
1614900855506,24
1614900856506,24
1614900857506,24
1614900858506,24
1614900859505,24
1614900860506,24
1614900861505,24
1614900862506,24
1614900863506,24
1614900864506,24
1614900865506,24
1614900866506,24
1614900867506,24
1614900868506,24
1614900869505,24
1614900870506,24
1614900871506,24
1614900872506,24
1614900873506,24
1614900874506,24
1614900875506,24
1614900876506,24
1614900877505,24
1614900878506,24
1614900879506,24
1614900880506,24
1614900881506,24
1614900882506,24
1614900883507,24
1614900884505,24
1614900885506,24
1614900886506,24
1614900887506,24
1614900888505,24
1614900889506,24
1614900890505,24
1614900891506,24
1614900892505,24
1614900893505,24
1614900894506,24
1614900895506,24
1614900896505,24
1614900897505,24
1614900898506,24
1614900899506,24
1614900900505,24
1614900901506,24
1614900902506,24
1614900903506,24
1614900904505,24
1614900905505,24
1614900906506,24
1614900907506,24
1614900908505,24
1614900909506,24
1614900910506,24
1614900911506,24
1614900912506,24
1614900913506,24
1614900914506,24
1614900915506,24
1614900916508,24
1614900917506,24
1614900918505,24
1614900919506,24
1614900920506,24
1614900921506,24
1614900922506,24
1614900923506,24
1614900924505,24
1614900925505,24
1614900926506,24
1614900927506,24
1614900928506,24
1614900929505,24
1614900930506,24
1614900931506,24
1614900932506,24
1614900933506,24
1614900934505,24
1614900935506,24
1614900936506,24
1614900937506,24
1614900938505,24
1614900939506,24
1614900940506,24
1614900941505,24
1614900942505,24
1614900943506,24
1614900944506,24
1614900945505,24
1614900946506,24
1614900947506,24
1614900948506,24
1614900949505,24
1614900950506,24
1614900951506,24
1614900952506,24
1614900953506,24
1614900954506,24
1614900955506,24
1614900956506,24
1614900957506,24
1614900958506,24
1614900959506,24
1614900960505,24
1614900961506,24
1614900962506,24
1614900963507,24
1614900964506,24
1614900965506,24
1614900966506,24
1614900967505,24
1614900968506,24
1614900969506,24
1614900970506,24
1614900971506,24
1614900972505,24
1614900973506,24
1614900974506,24
1614900975506,24
1614900976506,24
1614900977506,24
1614900978506,24
1614900979506,24
1614900980506,24
1614900981505,24
1614900982506,24
1614900983507,24
1614900984505,24
1614900985506,24
1614900986506,24
1614900987506,24
1614900988506,24
1614900989506,24
1614900990506,24
1614900991505,24
1614900992506,24
1614900993506,24
1614900994505,24
1614900995506,24
1614900996506,24
1614900997506,24
1614900998506,24
1614900999506,24
1614901000506,24
1614901001505,24
1614901002505,24
1614901003506,24
1614901004506,24
1614901005506,24
1614901006506,24
1614901007506,24
1614901008506,24
1614901009506,24
1614901010505,24
1614901011506,24
1614901012506,24
1614901013506,24
1614901014506,24
1614901015505,24
1614901016505,24
1614901017506,24
1614901018506,24
1614901019505,24
1614901020506,24
1614901021506,24
1614901022506,24
1614901023506,24
1614901024505,24
1614901025506,24
1614901026506,24
1614901027506,24
1614901028506,24
1614901029505,24
1614901030506,24
1614901031506,24
1614901032506,24
1614901033506,24
1614901034506,24
1614901035506,24
1614901036506,24
1614901037506,24
1614901038505,24
1614901039506,24
1614901040506,24
1614901041506,24
1614901042506,24
1614901043506,24
1614901044506,24
1614901045505,24
1614901046506,24
1614901047506,24
1614901048505,24
1614901049506,24
1614901050506,24
1614901051505,24
1614901052505,24
1614901053506,24
1614901054506,24
1614901055505,24
1614901056505,24
1614901057506,24
1614901058505,24
1614901059506,24
1614901060506,24
1614901061506,24
1614901062506,24
1614901063505,24
1614901064506,24
1614901065506,24
1614901066506,24
1614901067506,24
1614901068507,24
1614901069505,24
1614901070506,24
1614901071506,24
1614901072505,24
1614901073506,24
1614901074506,24
1614901075506,24
1614901076506,24
1614901077506,24
1614901078506,24
1614901079506,24
1614901080506,24
1614901081505,24
1614901082506,24
1614901083506,24
1614901084506,24
1614901085505,24
1614901086505,24
1614901087506,24
1614901088506,24
1614901089506,24
1614901090506,24
1614901091506,24
1614901092505,24
1614901093505,24
1614901094506,24
1614901095506,24
1614901096506,24
1614901097505,24
1614901098506,24
1614901099506,24
1614901100506,24
1614901101506,24
1614901102506,24
1614901103506,24
1614901104505,24
1614901105506,24
1614901106506,24
1614901107505,24
1614901108505,24
1614901109505,24
1614901110505,24
1614901111506,24
1614901112506,24
1614901113505,24
1614901114506,24
1614901115506,24
1614901116506,24
1614901117506,24
1614901118506,24
1614901119507,24
1614901120506,24
1614901121506,24
1614901122506,24
1614901123505,24
1614901124506,24
1614901125506,24
1614901126506,24
1614901127505,24
1614901128506,24
1614901129506,24
1614901130507,24
1614901131506,24
1614901132506,24
1614901133506,24
1614901134506,24
1614901135507,24
1614901136505,24
1614901137506,24
1614901138506,24
1614901139506,24
1614901140506,24
1614901141506,24
1614901142506,24
1614901143506,24
1614901144506,24
1614901145506,24
1614901146506,24
1614901147506,24
1614901148506,24
1614901149505,24
1614901150506,24
1614901151506,24
1614901152505,24
1614901153505,24
1614901154506,24
1614901155506,24
1614901156505,24
1614901157506,24
1614901158506,24
1614901159506,24
1614901160506,24
1614901161506,24
1614901162505,24
1614901163506,24
1614901164506,24
1614901165506,24
1614901166506,24
1614901167506,24
1614901168506,24
1614901169505,24
1614901170506,24
1614901171506,24
1614901172506,24
1614901173506,24
1614901174506,24
1614901175506,24
1614901176506,24
1614901177505,24
1614901178507,24
1614901179506,24
1614901180505,24
1614901181505,24
1614901182506,24
1614901183506,24
1614901184505,24
1614901185505,24
1614901186506,24
1614901187506,24
1614901188506,24
1614901189506,24
1614901190506,24
1614901191506,24
1614901192505,24
1614901193506,24
1614901194506,24
1614901195506,24
1614901196505,24
1614901197506,24
1614901198506,24
1614901199506,24
1614901200506,24
1614901201506,24
1614901202506,24
1614901203506,24
1614901204506,24
1614901205506,24
1614901206505,24
1614901207506,24
1614901208506,24
1614901209506,24
1614901210505,24
1614901211505,24
1614901212505,24
1614901213506,24
1614901214506,24
1614901215506,24
1614901216506,24
1614901217506,24
1614901218506,24
1614901219506,24
1614901220506,24
1614901221506,24
1614901222506,24
1614901223506,24
1614901224506,24
1614901225506,24
1614901226506,24
1614901227506,24
1614901228505,24
1614901229506,24
1614901230505,24
1614901231506,24
1614901232506,24
1614901233506,24
1614901234506,24
1614901235506,24
1614901236506,24
1614901237505,24
1614901238506,24
1614901239506,24
1614901240506,24
1614901241506,24
1614901242506,24
1614901243506,24
1614901244505,24
1614901245506,24
1614901246506,24
1614901247505,24
1614901248506,24
1614901249506,24
1614901250506,24
1614901251506,24
1614901252506,24
1614901253506,24
1614901254506,24
1614901255506,24
1614901256506,24
1614901257506,24
1614901258506,24
1614901259506,24
1614901260506,24
1614901261505,24
1614901262506,24
1614901263506,24
1614901264505,24
1614901265505,24
1614901266506,24
1614901267506,24
1614901268506,24
1614901269506,24
1614901270506,24
1614901271506,24
1614901272506,24
1614901273506,24
1614901274506,24
1614901275506,24
1614901276506,24
1614901277506,24
1614901278506,24
1614901279506,24
1614901280505,24
1614901281506,24
1614901282506,24
1614901283506,24
1614901284506,24
1614901285506,24
1614901286506,24
1614901287506,24
1614901288506,24
1614901289506,24
1614901290505,24
1614901291506,24
1614901292506,24
1614901293505,24
1614901294506,24
1614901295506,24
1614901296505,24
1614901297506,24
1614901298506,24
1614901299506,24
1614901300505,24
1614901301506,24
1614901302506,24
1614901303506,24
1614901304506,24
1614901305506,24
1614901306506,24
1614901307505,24
1614901308506,24
1614901309506,24
1614901310506,24
1614901311505,24
1614901312505,24
1614901313506,24
1614901314505,24
1614901315506,24
1614901316506,24
1614901317506,24
1614901318505,24
1614901319506,24
1614901320506,24
1614901321505,24
1614901322506,24
1614901323506,24
1614901324505,24
1614901325506,24
1614901326506,24
1614901327507,24
1614901328506,24
1614901329506,24
1614901330506,24
1614901331506,24
1614901332505,24
1614901333506,24
1614901334506,24
1614901335505,24
1614901336506,24
1614901337506,24
1614901338506,24
1614901339506,24
1614901340505,24
1614901341505,24
1614901342506,24
1614901343506,24
1614901344506,24
1614901345506,24
1614901346506,24
1614901347506,24
1614901348506,24
1614901349505,24
1614901350506,24
1614901351506,24
1614901352506,24
1614901353506,24
1614901354506,24
1614901355505,24
1614901356505,24
1614901357506,24
1614901358506,24
1614901359506,24
1614901360506,24
1614901361506,24
1614901362506,24
1614901363506,24
1614901364506,24
1614901365506,24
1614901366506,24
1614901367506,24
1614901368506,24
1614901369506,24
1614901370506,24
1614901371506,24
1614901372506,24
1614901373506,24
1614901374506,24
1614901375506,24
1614901376508,24
1614901377506,24
1614901378506,24
1614901379506,24
1614901380506,24
1614901381507,24
1614901382506,24
1614901383505,24
1614901384506,24
1614901385506,24
1614901386506,24
1614901387506,24
1614901388506,24
1614901389506,24
1614901390505,24
1614901391506,24
1614901392506,24
1614901393506,24
1614901394506,24
1614901395506,24
1614901396507,24
1614901397506,24
1614901398506,24
1614901399506,24
1614901400506,24
1614901401506,24
1614901402507,24
1614901403506,24
1614901404506,24
1614901405506,24
1614901406505,24
1614901407506,24
1614901408506,24
1614901409506,24
1614901410506,24
1614901411506,24
1614901412506,24
1614901413506,24
1614901414506,24
1614901415506,24
1614901416506,24
1614901417505,24
1614901418506,24
1614901419506,24
1614901420506,24
1614901421506,24
1614901422506,24
1614901423505,24
1614901424506,24
1614901425506,24
1614901426506,24
1614901427505,24
1614901428505,24
1614901429505,24
1614901430507,24
1614901431506,24
1614901432506,24
1614901433506,24
1614901434506,24
1614901435505,24
1614901436506,24
1614901437506,24
1614901438506,24
1614901439506,24
1614901440505,24
1614901441505,24
1614901442506,24
1614901443506,24
1614901444505,24
1614901445506,24
1614901446505,24
1614901447505,24
1614901448506,24
1614901449506,24
1614901450505,24
1614901451506,24
1614901452506,24
1614901453506,24
1614901454506,24
1614901455506,24
1614901456505,24
1614901457506,24
1614901458506,24
1614901459506,24
1614901460506,24
1614901461506,24
1614901462506,24
1614901463506,24
1614901464505,24
1614901465506,24
1614901466506,24
1614901467506,24
1614901468505,24
1614901469506,24
1614901470506,24
1614901471506,24
1614901472505,24
1614901473506,24
1614901474506,24
1614901475506,24
1614901476506,24
1614901477506,24
1614901478506,24
1614901479506,24
1614901480506,24
1614901481506,24
1614901482506,24
1614901483506,24
1614901484505,24
1614901485506,24
1614901486506,24
1614901487506,24
1614901488505,24
1614901489506,24
1614901490506,24
1614901491506,24
1614901492506,24
1614901493506,24
1614901494506,24
1614901495505,24
1614901496506,24
1614901497506,24
1614901498506,24
1614901499506,24
1614901500506,24
1614901501506,24
1614901502506,24
1614901503506,24
1614901504506,24
1614901505506,24
1614901506505,24
1614901507506,24
1614901508506,24
1614901509506,24
1614901510505,24
1614901511506,24
1614901512505,24
1614901513506,24
1614901514506,24
1614901515506,24
1614901516506,24
1614901517506,24
1614901518506,24
1614901519506,24
1614901520506,24
1614901521506,24
1614901522506,24
1614901523506,24
1614901524506,24
1614901525506,24
1614901526506,24
1614901527506,24
1614901528505,24
1614901529506,24
1614901530506,24
1614901531506,24
1614901532506,24
1614901533505,24
1614901534506,24
1614901535506,24
1614901536506,24
1614901537506,24
1614901538506,24
1614901539506,24
1614901540506,24
1614901541507,24
1614901542506,24
1614901543506,24
1614901544505,24
1614901545506,24
1614901546506,24
1614901547506,24
1614901548506,24
1614901549505,24
1614901550506,24
1614901551506,24
1614901552506,24
1614901553507,24
1614901554505,24
1614901555506,24
1614901556506,24
1614901557506,24
1614901558505,24
1614901559506,24
1614901560506,24
1614901561506,24
1614901562505,24
1614901563506,24
1614901564506,24
1614901565506,24
1614901566505,24
1614901567506,24
1614901568506,24
1614901569506,24
1614901570505,24
1614901571506,24
1614901572507,24
1614901573506,24
1614901574505,24
1614901575506,24
1614901576506,24
1614901577505,24
1614901578506,24
1614901579506,24
1614901580506,24
1614901581506,24
1614901582506,24
1614901583507,24
1614901584505,24
1614901585506,24
1614901586506,24
1614901587505,24
1614901588506,24
1614901589506,24
1614901590506,24
1614901591506,24
1614901592505,24
1614901593506,24
1614901594506,24
1614901595506,24
1614901596506,24
1614901597505,24
1614901598506,24
1614901599506,24
1614901600506,24
1614901601506,24
1614901602506,24
1614901603507,24
1614901604506,24
1614901605506,24
1614901606505,24
1614901607506,24
1614901608506,24
1614901609506,24
1614901610505,24
1614901611506,24
1614901612506,24
1614901613506,24
1614901614507,24
1614901615506,24
1614901616505,24
1614901617506,24
1614901618506,24
1614901619505,24
1614901620506,24
1614901621506,24
1614901622506,24
1614901623506,24
1614901624506,24
1614901625506,24
1614901626505,24
1614901627506,24
1614901628506,24
1614901629506,24
1614901630506,24
1614901631505,24
1614901632506,24
1614901633506,24
1614901634506,24
1614901635506,24
1614901636506,24
1614901637505,24
1614901638505,24
1614901639506,24
1614901640506,24
1614901641506,24
1614901642505,24
1614901643507,24
1614901644505,24
1614901645506,24
1614901646506,24
1614901647506,24
1614901648505,24
