ts,value
1614895898507,185712640
1614895899506,185712640
1614895900507,185712640
1614895901507,185712640
1614895902507,185712640
1614895903507,185712640
1614895904507,185712640
1614895905506,185712640
1614895906507,185712640
1614895907506,185712640
1614895908507,185712640
1614895909506,185712640
1614895910506,185712640
1614895911507,185712640
1614895912507,185712640
1614895913507,185712640
1614895914507,185712640
1614895915507,185712640
1614895916507,185712640
1614895917507,185712640
1614895918508,185712640
1614895919507,185712640
1614895920507,185712640
1614895921506,185712640
1614895922507,185712640
1614895923508,185712640
1614895924506,185712640
1614895925506,185712640
1614895926508,185712640
1614895927507,185712640
1614895928507,185712640
1614895929506,185712640
1614895930507,185712640
1614895931507,185712640
1614895932507,185712640
1614895933507,185712640
1614895934506,185712640
1614895935506,185712640
1614895936507,185712640
1614895937507,185712640
1614895938507,185712640
1614895939507,185712640
1614895940507,185712640
1614895941507,185712640
1614895942507,185712640
1614895943507,185712640
1614895944506,185712640
1614895945506,185712640
1614895946507,185712640
1614895947507,185712640
1614895948508,185712640
1614895949506,185712640
1614895950507,185712640
1614895951507,185712640
1614895952506,185712640
1614895953506,185712640
1614895954508,185712640
1614895955507,185712640
1614895956506,185712640
1614895957507,185712640
1614895958508,185712640
1614895959507,185712640
1614895960507,185712640
1614895961507,185712640
1614895962507,185712640
1614895963507,185712640
1614895964507,185712640
1614895965507,185712640
1614895966507,185712640
1614895967507,185712640
1614895968506,185712640
1614895969507,185712640
1614895970507,185712640
1614895971507,185712640
1614895972506,185712640
1614895973507,185712640
1614895974506,185712640
1614895975507,185712640
1614895976508,185712640
1614895977507,185712640
1614895978507,185712640
1614895979507,185712640
1614895980507,185712640
1614895981507,185712640
1614895982507,185712640
1614895983507,185712640
1614895984507,185712640
1614895985506,185712640
1614895986506,185712640
1614895987507,185712640
1614895988507,185712640
1614895989507,185712640
1614895990507,185712640
1614895991508,185712640
1614895992507,185712640
1614895993507,185712640
1614895994507,185712640
1614895995508,185712640
1614895996506,185712640
1614895997507,185712640
1614895998507,185712640
1614895999507,185712640
1614896000506,185712640
1614896001507,185712640
1614896002507,185712640
1614896003507,185712640
1614896004507,185712640
1614896005507,185712640
1614896006507,185712640
1614896007507,185712640
1614896008507,185712640
1614896009507,185712640
1614896010507,185712640
1614896011507,185712640
1614896012507,185712640
1614896013506,185712640
1614896014507,185712640
1614896015506,185712640
1614896016507,185712640
1614896017507,185712640
1614896018507,185712640
1614896019507,185712640
1614896020507,185712640
1614896021507,185712640
1614896022507,185712640
1614896023507,185712640
1614896024506,185712640
1614896025508,185712640
1614896026507,185712640
1614896027507,185712640
1614896028506,185712640
1614896029507,185712640
1614896030507,185712640
1614896031507,185712640
1614896032506,185712640
1614896033506,185712640
1614896034507,185712640
1614896035507,185712640
1614896036507,185712640
1614896037507,185712640
1614896038506,185712640
1614896039507,185712640
1614896040507,185712640
1614896041507,185712640
1614896042508,185712640
1614896043507,185712640
1614896044507,185712640
1614896045506,185712640
1614896046507,185712640
1614896047507,185712640
1614896048507,185712640
1614896049507,185712640
1614896050507,185712640
1614896051508,185712640
1614896052507,185712640
1614896053506,185712640
1614896054507,185712640
1614896055508,185712640
1614896056507,185712640
1614896057506,185712640
1614896058507,185712640
1614896059507,185712640
1614896060506,185712640
1614896061506,185712640
1614896062508,185712640
1614896063507,185712640
1614896064506,185712640
1614896065507,185712640
1614896066506,185712640
1614896067507,185712640
1614896068507,185712640
1614896069508,185712640
1614896070508,185712640
1614896071507,185712640
1614896072507,185712640
1614896073507,185712640
1614896074508,185712640
1614896075507,185712640
1614896076506,185712640
1614896077506,185712640
1614896078507,185712640
1614896079507,185712640
1614896080507,185712640
1614896081506,185712640
1614896082507,185712640
1614896083507,185712640
1614896084508,185712640
1614896085507,185712640
1614896086507,185712640
1614896087507,185712640
1614896088507,185712640
1614896089507,185712640
1614896090507,185712640
1614896091507,185712640
1614896092506,185712640
1614896093506,185712640
1614896094507,185712640
1614896095507,185712640
1614896096507,185712640
1614896097507,185712640
1614896098507,185712640
1614896099507,185712640
1614896100507,185712640
1614896101507,185712640
1614896102507,185712640
1614896103507,185712640
1614896104507,185712640
1614896105507,185712640
1614896106507,185712640
1614896107506,185712640
1614896108507,185712640
1614896109507,185712640
1614896110506,185712640
1614896111507,185712640
1614896112507,185712640
1614896113507,185712640
1614896114507,185712640
1614896115507,185712640
1614896116507,185712640
1614896117507,185712640
1614896118506,185712640
1614896119508,185712640
1614896120507,185712640
1614896121507,185712640
1614896122506,185712640
1614896123508,185712640
1614896124508,185712640
1614896125507,185712640
1614896126507,185712640
1614896127507,185712640
1614896128507,185712640
1614896129507,185712640
1614896130507,185712640
1614896131507,185712640
1614896132507,185712640
1614896133506,185712640
1614896134507,185712640
1614896135506,185712640
1614896136508,185712640
1614896137507,185712640
1614896138507,185712640
1614896139507,185712640
1614896140507,185712640
1614896141508,185712640
1614896142506,185712640
1614896143507,185712640
1614896144507,185712640
1614896145507,185712640
1614896146507,185712640
1614896147507,185712640
1614896148507,185712640
1614896149507,185712640
1614896150507,185712640
1614896151507,185712640
1614896152507,185712640
1614896153507,185712640
1614896154507,185712640
1614896155507,185712640
1614896156506,185712640
1614896157507,185712640
1614896158507,185712640
1614896159507,185712640
1614896160507,185712640
1614896161507,185712640
1614896162507,185712640
1614896163506,185712640
1614896164507,185712640
1614896165506,185712640
1614896166506,185712640
1614896167507,185712640
1614896168506,185712640
1614896169507,185712640
1614896170507,185712640
1614896171507,185712640
1614896172507,185712640
1614896173507,185712640
1614896174507,185712640
1614896175507,185712640
1614896176506,185712640
1614896177507,185712640
1614896178507,185712640
1614896179507,185712640
1614896180507,185712640
1614896181507,185712640
1614896182507,185712640
1614896183507,185712640
1614896184507,185712640
1614896185506,185712640
1614896186507,185712640
1614896187506,185712640
1614896188508,185712640
1614896189507,185712640
1614896190506,185712640
1614896191508,185712640
1614896192507,185712640
1614896193507,185712640
1614896194507,185712640
1614896195508,185712640
1614896196506,185712640
1614896197507,185712640
1614896198506,185712640
1614896199507,185712640
1614896200508,185712640
1614896201507,185712640
1614896202508,185712640
1614896203507,185712640
1614896204508,185712640
1614896205507,185712640
1614896206507,185712640
1614896207507,185712640
1614896208507,185712640
1614896209507,185712640
1614896210507,185712640
1614896211507,185712640
1614896212507,185712640
1614896213506,185712640
1614896214508,185712640
1614896215508,185712640
1614896216508,185712640
1614896217507,185712640
1614896218507,185712640
1614896219507,185712640
1614896220507,185712640
1614896221507,185712640
1614896222507,185712640
1614896223506,185712640
1614896224506,185712640
1614896225507,185712640
1614896226508,185712640
1614896227507,185712640
1614896228507,185712640
1614896229506,185712640
1614896230507,185712640
1614896231506,185712640
1614896232507,185712640
1614896233507,185712640
1614896234506,185712640
1614896235507,185712640
1614896236508,185712640
1614896237507,185712640
1614896238507,185712640
1614896239507,185712640
1614896240506,185712640
1614896241506,185712640
1614896242508,185712640
1614896243507,185712640
1614896244508,185712640
1614896245507,185712640
1614896246507,185712640
1614896247507,185712640
1614896248507,185712640
1614896249508,185712640
1614896250507,185712640
1614896251507,185712640
1614896252506,185712640
1614896253507,185712640
1614896254507,185712640
1614896255507,185712640
1614896256507,185712640
1614896257508,185712640
1614896258507,185712640
1614896259507,185712640
1614896260507,185712640
1614896261507,185712640
1614896262507,185712640
1614896263507,185712640
1614896264507,185712640
1614896265506,185712640
1614896266506,185712640
1614896267507,185712640
1614896268508,185712640
1614896269507,185712640
1614896270507,185712640
1614896271507,185712640
1614896272507,185712640
1614896273507,185712640
1614896274507,185712640
1614896275507,185712640
1614896276507,185712640
1614896277507,185712640
1614896278507,185712640
1614896279507,185712640
1614896280507,185712640
1614896281507,185712640
1614896282507,185712640
1614896283506,185712640
1614896284507,185712640
1614896285507,185712640
1614896286506,185712640
1614896287507,185712640
1614896288508,185712640
1614896289506,185712640
1614896290506,185712640
1614896291507,185712640
1614896292507,185712640
1614896293506,185712640
1614896294507,185712640
1614896295508,185712640
1614896296507,185712640
1614896297507,185712640
1614896298507,185712640
1614896299508,185712640
1614896300507,185712640
1614896301508,185712640
1614896302507,185876480
1614896303507,185868288
1614896304508,185757696
1614896305506,185757696
1614896306507,185757696
1614896307507,185757696
1614896308507,185757696
1614896309506,185757696
1614896310507,185757696
1614896311506,185757696
1614896312507,185741312
1614896313507,185741312
1614896314508,185741312
1614896315507,185741312
1614896316507,185741312
1614896317507,185741312
1614896318507,185741312
1614896319506,185741312
1614896320507,185741312
1614896321507,185741312
1614896322507,185741312
1614896323507,185741312
1614896324507,185741312
1614896325507,185741312
1614896326507,185741312
1614896327507,185741312
1614896328507,185741312
1614896329507,185741312
1614896330507,185741312
1614896331507,185741312
1614896332507,185741312
1614896333506,185741312
1614896334506,185741312
1614896335508,185741312
1614896336506,185741312
1614896337507,185741312
1614896338507,185741312
1614896339508,185741312
1614896340507,185741312
1614896341507,185741312
1614896342506,185741312
1614896343507,185741312
1614896344507,185741312
1614896345506,185741312
1614896346507,185741312
1614896347508,185741312
1614896348507,185741312
1614896349507,185741312
1614896350506,185741312
1614896351508,185741312
1614896352506,185741312
1614896353506,185741312
1614896354507,185741312
1614896355506,185741312
1614896356507,185741312
1614896357507,185741312
1614896358506,185741312
1614896359506,185741312
1614896360506,185741312
1614896361507,185741312
1614896362507,185741312
1614896363507,185741312
1614896364506,185741312
1614896365507,185741312
1614896366507,185741312
1614896367507,185741312
1614896368507,185741312
1614896369508,185741312
1614896370507,185741312
1614896371507,185741312
1614896372507,185741312
1614896373507,185741312
1614896374506,185741312
1614896375507,185741312
1614896376506,185741312
1614896377507,185741312
1614896378507,185741312
1614896379507,185741312
1614896380507,185741312
1614896381508,185741312
1614896382507,185741312
1614896383507,185741312
1614896384507,185741312
1614896385507,185741312
1614896386507,185741312
1614896387507,185741312
1614896388507,185741312
1614896389507,185741312
1614896390507,185741312
1614896391507,185741312
1614896392506,185741312
1614896393507,185741312
1614896394507,185741312
1614896395507,185741312
1614896396507,185741312
1614896397507,185741312
1614896398507,185741312
1614896399506,185741312
1614896400507,185741312
1614896401507,185741312
1614896402506,185741312
1614896403507,185741312
1614896404507,185741312
1614896405507,185741312
1614896406508,185741312
1614896407507,185741312
1614896408506,185741312
1614896409507,185741312
1614896410507,185741312
1614896411507,185741312
1614896412507,185741312
1614896413507,185741312
1614896414507,185741312
1614896415507,185741312
1614896416507,185741312
1614896417507,185741312
1614896418507,185741312
1614896419507,185741312
1614896420507,185741312
1614896421507,185741312
1614896422507,185741312
1614896423507,185741312
1614896424507,185741312
1614896425507,185741312
1614896426507,185741312
1614896427507,185741312
1614896428506,185741312
1614896429507,185741312
1614896430507,185741312
1614896431507,185741312
1614896432506,185741312
1614896433507,185741312
1614896434507,185741312
1614896435506,185741312
1614896436507,185741312
1614896437507,185741312
1614896438507,185741312
1614896439507,185741312
1614896440507,185741312
1614896441507,185741312
1614896442507,185741312
1614896443507,185741312
1614896444506,185741312
1614896445508,185741312
1614896446506,185741312
1614896447507,185741312
1614896448507,185741312
1614896449507,185741312
1614896450507,185741312
1614896451507,185741312
1614896452507,185741312
1614896453507,185741312
1614896454507,185741312
1614896455507,185741312
1614896456507,185741312
1614896457507,185741312
1614896458507,185741312
1614896459507,185741312
1614896460507,185741312
1614896461507,185741312
1614896462507,185741312
1614896463507,185741312
1614896464507,185741312
1614896465507,185741312
1614896466507,185741312
1614896467507,185741312
1614896468507,185741312
1614896469507,185741312
1614896470506,185741312
1614896471507,185741312
1614896472508,185741312
1614896473507,185741312
1614896474507,185741312
1614896475506,185741312
1614896476507,185741312
1614896477507,185741312
1614896478507,185741312
1614896479506,185741312
1614896480507,185741312
1614896481506,185741312
1614896482506,185741312
1614896483507,185741312
1614896484507,185741312
1614896485508,185741312
1614896486507,185741312
1614896487507,185741312
1614896488506,185741312
1614896489507,185741312
1614896490507,185741312
1614896491507,185741312
1614896492506,185741312
1614896493507,185741312
1614896494507,185741312
1614896495506,185741312
1614896496506,185741312
1614896497507,185741312
1614896498507,185741312
1614896499507,185741312
1614896500507,185741312
1614896501506,185741312
1614896502507,185741312
1614896503507,185741312
1614896504506,185741312
1614896505507,185741312
1614896506507,185741312
1614896507507,185741312
1614896508507,185741312
1614896509507,185741312
1614896510506,185741312
1614896511507,185741312
1614896512507,185741312
1614896513507,185741312
1614896514507,185741312
1614896515507,185741312
1614896516506,185741312
1614896517507,185741312
1614896518507,185741312
1614896519506,185741312
1614896520507,185741312
1614896521507,185741312
1614896522507,185741312
1614896523508,185741312
1614896524506,185741312
1614896525507,185741312
1614896526507,185741312
1614896527507,185741312
1614896528507,185741312
1614896529508,185741312
1614896530507,185741312
1614896531506,185741312
1614896532506,185741312
1614896533507,185741312
1614896534507,185741312
1614896535507,185741312
1614896536506,185741312
1614896537507,185741312
1614896538508,185741312
1614896539507,185741312
1614896540506,185741312
1614896541506,185741312
1614896542507,185741312
1614896543508,185741312
1614896544507,185741312
1614896545507,185741312
1614896546507,185741312
1614896547507,185741312
1614896548507,185741312
1614896549507,185741312
1614896550507,185741312
1614896551508,185741312
1614896552506,185741312
1614896553506,185741312
1614896554507,185741312
1614896555507,185741312
1614896556507,185741312
1614896557507,185741312
1614896558507,185741312
1614896559507,185741312
1614896560507,185741312
1614896561506,185741312
1614896562507,185741312
1614896563507,185741312
1614896564507,185741312
1614896565506,185741312
1614896566506,185741312
1614896567508,185741312
1614896568507,185741312
1614896569507,185741312
1614896570507,185741312
1614896571508,185741312
1614896572507,185741312
1614896573507,185741312
1614896574507,185741312
1614896575507,185741312
1614896576507,185741312
1614896577507,185741312
1614896578507,185741312
1614896579506,185741312
1614896580507,185741312
1614896581507,185741312
1614896582507,185741312
1614896583507,185741312
1614896584506,185741312
1614896585508,185741312
1614896586507,185741312
1614896587507,185741312
1614896588506,185741312
1614896589507,185741312
1614896590507,185741312
1614896591507,185741312
1614896592507,185741312
1614896593507,185741312
1614896594507,185741312
1614896595507,185741312
1614896596508,185741312
1614896597507,185741312
1614896598507,185741312
1614896599507,185741312
1614896600507,185741312
1614896601506,185741312
1614896602507,185741312
1614896603506,185741312
1614896604506,185741312
1614896605507,185741312
1614896606506,185741312
1614896607507,185741312
1614896608507,185741312
1614896609507,185741312
1614896610507,185741312
1614896611507,185741312
1614896612507,185741312
1614896613507,185741312
1614896614507,185741312
1614896615507,185741312
1614896616507,185741312
1614896617506,185741312
1614896618507,185741312
1614896619507,185741312
1614896620507,185741312
1614896621507,185741312
1614896622507,185741312
1614896623507,185741312
1614896624507,185741312
1614896625507,185741312
1614896626507,185741312
1614896627507,185741312
1614896628507,185741312
1614896629508,185741312
1614896630507,185741312
1614896631507,185741312
1614896632507,185741312
1614896633506,185741312
1614896634507,185741312
1614896635507,185741312
1614896636507,185741312
1614896637506,185741312
1614896638506,185741312
1614896639507,185741312
1614896640506,185741312
1614896641506,185741312
1614896642507,185741312
1614896643508,185741312
1614896644507,185741312
1614896645507,185741312
1614896646506,185741312
1614896647507,185741312
1614896648507,185741312
1614896649506,185741312
1614896650507,185741312
1614896651507,185741312
1614896652507,185741312
1614896653507,185741312
1614896654507,185741312
1614896655506,185741312
1614896656507,185741312
1614896657507,185741312
1614896658506,185741312
1614896659506,185741312
1614896660506,185741312
1614896661506,185741312
1614896662507,185741312
1614896663507,185741312
1614896664507,185741312
1614896665507,185741312
1614896666506,185741312
1614896667507,185741312
1614896668507,185741312
1614896669506,185741312
1614896670507,185741312
1614896671507,185741312
1614896672507,185741312
1614896673507,185741312
1614896674507,185741312
1614896675506,185741312
1614896676507,185741312
1614896677507,185741312
1614896678507,185741312
1614896679506,185741312
1614896680507,185741312
1614896681507,185741312
1614896682507,185741312
1614896683507,185741312
1614896684508,185741312
1614896685507,185741312
1614896686506,185741312
1614896687506,185741312
1614896688507,185741312
1614896689507,185741312
1614896690506,185741312
1614896691507,185741312
1614896692507,185741312
1614896693507,185741312
1614896694507,185741312
1614896695506,185741312
1614896696506,185741312
1614896697507,185741312
1614896698509,185741312
1614896699506,185741312
1614896700508,185741312
1614896701507,185741312
1614896702507,185741312
1614896703507,185741312
1614896704507,185741312
1614896705507,185741312
1614896706507,185741312
1614896707508,185741312
1614896708507,185741312
1614896709507,185741312
1614896710507,185741312
1614896711507,185741312
1614896712507,185741312
1614896713507,185741312
1614896714507,185741312
1614896715507,185741312
1614896716507,185741312
1614896717507,185741312
1614896718506,185741312
1614896719508,185741312
1614896720507,185741312
1614896721507,185741312
1614896722507,185741312
1614896723507,185741312
1614896724507,185741312
1614896725507,185741312
1614896726507,185741312
1614896727507,185741312
1614896728507,185741312
1614896729507,185741312
1614896730506,185741312
1614896731506,185741312
1614896732507,185741312
1614896733507,185741312
1614896734507,185741312
1614896735507,185741312
1614896736507,185741312
1614896737506,185741312
1614896738506,185741312
1614896739506,185741312
1614896740508,185741312
1614896741507,185741312
1614896742507,185741312
1614896743507,185741312
1614896744507,185741312
1614896745507,185741312
1614896746507,185741312
1614896747506,185741312
1614896748507,185741312
1614896749507,185741312
1614896750507,185741312
1614896751507,185741312
1614896752507,185741312
1614896753507,185741312
1614896754508,185741312
1614896755506,185741312
1614896756507,185741312
1614896757507,185741312
1614896758506,185741312
1614896759507,185741312
1614896760507,185741312
1614896761507,185741312
1614896762506,185741312
1614896763508,185741312
1614896764507,185741312
1614896765507,185741312
1614896766507,185741312
1614896767507,185741312
1614896768506,185741312
1614896769507,185741312
1614896770507,185741312
1614896771506,185741312
1614896772506,185741312
1614896773508,185741312
1614896774507,185741312
1614896775507,185741312
1614896776507,185741312
1614896777508,185741312
1614896778507,185741312
1614896779507,185741312
1614896780506,185741312
1614896781506,185741312
1614896782507,185741312
1614896783507,185741312
1614896784507,185741312
1614896785507,185741312
1614896786506,185741312
1614896787507,185741312
1614896788507,185741312
1614896789507,185741312
1614896790507,185741312
1614896791507,185741312
1614896792507,185741312
1614896793506,185741312
1614896794507,185741312
1614896795506,185741312
1614896796507,185741312
1614896797507,185741312
1614896798506,185741312
1614896799507,185741312
1614896800507,185741312
1614896801507,185741312
1614896802507,185741312
1614896803507,185741312
1614896804507,185741312
1614896805506,185741312
1614896806507,185741312
1614896807506,185741312
1614896808507,185741312
1614896809506,185741312
1614896810507,185741312
1614896811506,185741312
1614896812506,185741312
1614896813508,185741312
1614896814508,185741312
1614896815507,185741312
1614896816507,185741312
1614896817507,185741312
1614896818507,185741312
1614896819507,185741312
1614896820507,185741312
1614896821507,185741312
1614896822507,185741312
1614896823506,185741312
1614896824506,185741312
1614896825508,185741312
1614896826506,185741312
1614896827507,185741312
1614896828506,185741312
1614896829507,185741312
1614896830506,185741312
1614896831507,185741312
1614896832506,185741312
1614896833507,185741312
1614896834508,185741312
1614896835507,185741312
1614896836507,185741312
1614896837507,185741312
1614896838507,185741312
1614896839507,185741312
1614896840507,185741312
1614896841507,185741312
1614896842507,185835520
1614896843507,185835520
1614896844507,185708544
1614896845507,185708544
1614896846507,185708544
1614896847506,185708544
1614896848507,185708544
1614896849508,185708544
1614896850507,185708544
1614896851508,185708544
1614896852508,185688064
1614896853506,185688064
1614896854507,185688064
1614896855507,185688064
1614896856506,185688064
1614896857507,185688064
1614896858507,185688064
1614896859507,185688064
1614896860507,185688064
1614896861507,185688064
1614896862507,185688064
1614896863507,185688064
1614896864508,185688064
1614896865507,185688064
1614896866507,185688064
1614896867507,185688064
1614896868507,185688064
1614896869507,185688064
1614896870507,185688064
1614896871508,185688064
1614896872506,185688064
1614896873507,185688064
1614896874507,185688064
1614896875507,185688064
1614896876507,185688064
1614896877507,185688064
1614896878507,185688064
1614896879507,185688064
1614896880506,185688064
1614896881507,185688064
1614896882507,185688064
1614896883507,185688064
1614896884507,185688064
1614896885508,185688064
1614896886506,185688064
1614896887506,185688064
1614896888507,185688064
1614896889507,185688064
1614896890506,185688064
1614896891507,185688064
1614896892506,185688064
1614896893506,185688064
1614896894506,185688064
1614896895507,185688064
1614896896507,185688064
1614896897507,185688064
1614896898507,185688064
1614896899508,185688064
1614896900507,185688064
1614896901507,185688064
1614896902506,185688064
1614896903508,185688064
1614896904507,185688064
1614896905507,185688064
1614896906507,185688064
1614896907507,185688064
1614896908507,185688064
1614896909507,185688064
1614896910507,185688064
1614896911507,185688064
1614896912507,185688064
1614896913507,185688064
1614896914507,185688064
1614896915507,185688064
1614896916507,185688064
1614896917507,185688064
1614896918506,185688064
1614896919507,185688064
1614896920506,185688064
1614896921507,185688064
1614896922507,185688064
1614896923507,185688064
1614896924507,185688064
1614896925507,185688064
1614896926508,185688064
1614896927507,185688064
1614896928506,185688064
1614896929507,185688064
1614896930506,185688064
1614896931506,185688064
1614896932507,185688064
1614896933507,185688064
1614896934507,185688064
1614896935507,185688064
1614896936507,185688064
1614896937506,185688064
1614896938506,185688064
1614896939508,185688064
1614896940507,185688064
1614896941507,185688064
1614896942506,185688064
1614896943508,185688064
1614896944506,185688064
1614896945506,185688064
1614896946507,185688064
1614896947506,185688064
1614896948507,185688064
1614896949508,185688064
1614896950507,185688064
1614896951507,185688064
1614896952507,185688064
1614896953507,185688064
1614896954507,185688064
1614896955507,185688064
1614896956506,185688064
1614896957506,185688064
1614896958507,185688064
1614896959507,185688064
1614896960506,185688064
1614896961507,185688064
1614896962507,185688064
1614896963507,185688064
1614896964506,185688064
1614896965507,185688064
1614896966507,185688064
1614896967507,185688064
1614896968506,185688064
1614896969507,185688064
1614896970507,185688064
1614896971507,185688064
1614896972507,185688064
1614896973507,185688064
1614896974506,185688064
1614896975507,185688064
1614896976507,185688064
1614896977506,185688064
1614896978507,185688064
1614896979507,185688064
1614896980507,185688064
1614896981507,185688064
1614896982506,185688064
1614896983507,185688064
1614896984508,185688064
1614896985507,185688064
1614896986507,185688064
1614896987506,185688064
1614896988507,185688064
1614896989507,185688064
1614896990507,185688064
1614896991507,185688064
1614896992506,185688064
1614896993507,185688064
1614896994507,185688064
1614896995507,185688064
1614896996507,185688064
1614896997507,185688064
1614896998506,185688064
1614896999507,185688064
1614897000507,185688064
1614897001506,185688064
1614897002507,185688064
1614897003507,185688064
1614897004507,185688064
1614897005507,185688064
1614897006507,185688064
1614897007507,185688064
1614897008506,185688064
1614897009506,185688064
1614897010507,185688064
1614897011507,185688064
1614897012507,185688064
1614897013507,185688064
1614897014507,185688064
1614897015508,185688064
1614897016507,185688064
1614897017507,185688064
1614897018506,185688064
1614897019506,185688064
1614897020508,185688064
1614897021507,185688064
1614897022507,185688064
1614897023507,185688064
1614897024507,185688064
1614897025507,185688064
1614897026507,185688064
1614897027506,185688064
1614897028506,185688064
1614897029506,185688064
1614897030507,185688064
1614897031507,185688064
1614897032506,185688064
1614897033507,185688064
1614897034507,185688064
1614897035507,185688064
1614897036507,185688064
1614897037507,185688064
1614897038507,185688064
1614897039507,185688064
1614897040507,185688064
1614897041507,185688064
1614897042506,185688064
1614897043507,185688064
1614897044507,185688064
1614897045508,185688064
1614897046506,185688064
1614897047508,185688064
1614897048507,185688064
1614897049508,185688064
1614897050506,185688064
1614897051507,185688064
1614897052507,185688064
1614897053507,185688064
1614897054506,185688064
1614897055507,185688064
1614897056507,185688064
1614897057507,185688064
1614897058507,185688064
1614897059507,185688064
1614897060507,185688064
1614897061507,185688064
1614897062506,185688064
1614897063507,185688064
1614897064506,185688064
1614897065507,185688064
1614897066507,185688064
1614897067507,185688064
1614897068507,185688064
1614897069506,185688064
1614897070507,185688064
1614897071507,185688064
1614897072507,185688064
1614897073507,185688064
1614897074507,185688064
1614897075506,185688064
1614897076507,185688064
1614897077507,185688064
1614897078506,185688064
1614897079507,185688064
1614897080506,185688064
1614897081507,185688064
1614897082507,185688064
1614897083507,185688064
1614897084506,185688064
1614897085507,185688064
1614897086507,185688064
1614897087507,185688064
1614897088506,185688064
1614897089507,185688064
1614897090507,185688064
1614897091507,185688064
1614897092507,185688064
1614897093507,185688064
1614897094506,185688064
1614897095507,185688064
1614897096507,185688064
1614897097506,185688064
1614897098507,185688064
1614897099507,185688064
1614897100506,185688064
1614897101508,185688064
1614897102507,185688064
1614897103507,185688064
1614897104506,185688064
1614897105507,185688064
1614897106507,185688064
1614897107506,185688064
1614897108507,185688064
1614897109506,185688064
1614897110507,185688064
1614897111508,185688064
1614897112507,185688064
1614897113507,185688064
1614897114506,185688064
1614897115507,185688064
1614897116507,185688064
1614897117507,185688064
1614897118507,185688064
1614897119507,185688064
1614897120507,185688064
1614897121508,185688064
1614897122507,185688064
1614897123507,185688064
1614897124507,185688064
1614897125507,185688064
1614897126506,185688064
1614897127507,185688064
1614897128507,185688064
1614897129507,185688064
1614897130506,185688064
1614897131507,185688064
1614897132506,185688064
1614897133507,185688064
1614897134506,185688064
1614897135508,185688064
1614897136507,185688064
1614897137507,185688064
1614897138506,185688064
1614897139507,185688064
1614897140506,185688064
1614897141507,185688064
1614897142507,185688064
1614897143506,185688064
1614897144506,185688064
1614897145508,185688064
1614897146507,185688064
1614897147507,185688064
1614897148507,185688064
1614897149507,185688064
1614897150506,185688064
1614897151506,185688064
1614897152507,185688064
1614897153507,185688064
1614897154507,185688064
1614897155506,185688064
1614897156507,185688064
1614897157506,185688064
1614897158508,185688064
