timestamp,value
1616595697690,51
1616595698688,103
1616595699691,55
1616595700689,59
1616595701689,60
1616595702690,69
1616595703690,70
1616595704688,74
1616595705688,78
1616595706688,80
1616595707688,80
1616595708689,81
1616595709689,80
1616595710688,80
1616595711689,80
1616595712691,84
1616595713688,80
1616595714689,81
1616595715689,80
1616595716688,80
1616595717689,80
1616595718689,82
1616595719688,80
1616595720688,80
1616595721689,80
1616595722689,80
1616595723689,80
1616595724688,80
1616595725688,80
1616595726687,80
1616595727689,80
1616595728687,80
1616595729689,80
1616595730689,83
1616595731689,80
1616595732688,80
1616595733689,80
1616595734688,80
1616595735688,80
1616595736688,80
1616595737690,83
1616595738688,80
1616595739688,80
1616595740688,80
1616595741689,80
1616595742690,83
1616595743688,80
1616595744688,80
1616595745688,80
1616595746689,81
1616595747689,83
1616595748689,80
1616595749689,80
1616595750688,80
1616595751688,80
1616595752689,80
1616595753688,80
1616595754689,82
1616595755688,80
1616595756689,80
1616595757689,80
1616595758689,80
1616595759689,80
1616595760688,80
1616595761689,80
1616595762690,84
1616595763690,80
1616595764689,80
1616595765689,83
1616595766689,80
1616595767688,80
1616595768688,80
1616595769688,80
1616595770689,81
1616595771688,80
1616595772691,85
1616595773688,80
1616595774689,80
1616595775688,80
1616595776688,80
1616595777689,80
1616595778688,80
1616595779689,80
1616595780689,80
1616595781688,80
1616595782688,80
1616595783688,80
1616595784688,80
1616595785689,82
1616595786688,80
1616595787688,80
1616595788690,83
1616595789689,83
1616595790688,80
1616595791691,82
1616595792690,80
1616595793687,80
1616595794688,80
1616595795688,80
1616595796688,80
1616595797693,86
1616595798689,80
1616595799688,80
1616595800689,80
1616595801689,80
1616595802688,80
1616595803688,80
1616595804690,81
1616595805688,80
1616595806688,80
1616595807688,80
1616595808688,80
1616595809688,80
1616595810689,81
1616595811687,80
1616595812688,80
1616595813690,83
1616595814688,80
1616595815689,82
1616595816689,82
1616595817688,80
1616595818689,81
1616595819689,80
1616595820688,80
1616595821689,80
1616595822688,80
1616595823688,80
1616595824688,80
1616595825688,80
1616595826688,80
1616595827690,81
1616595828689,81
1616595829688,80
1616595830689,80
1616595831688,80
1616595832689,81
1616595833689,80
1616595834688,80
1616595835689,82
1616595836688,80
1616595837688,80
1616595838689,82
1616595839688,80
1616595840688,80
1616595841689,80
1616595842688,80
1616595843688,80
1616595844688,82
1616595845688,80
1616595846688,80
1616595847690,80
1616595848689,80
1616595849688,80
1616595850690,85
1616595851689,80
1616595852688,80
1616595853690,86
1616595854688,80
1616595855689,82
1616595856688,80
1616595857689,80
1616595858688,80
1616595859688,80
1616595860689,80
1616595861689,83
1616595862689,80
1616595863689,82
1616595864688,80
1616595865689,80
1616595866689,80
1616595867689,81
1616595868689,80
1616595869689,83
1616595870688,80
1616595871688,80
1616595872688,80
1616595873691,80
1616595874689,80
1616595875688,80
1616595876688,80
1616595877690,80
1616595878689,81
1616595879688,80
1616595880688,80
1616595881689,84
1616595882688,80
1616595883689,81
1616595884689,80
1616595885688,80
1616595886688,80
1616595887690,81
1616595888688,80
1616595889688,80
1616595890689,80
1616595891688,80
1616595892688,80
1616595893690,85
1616595894689,80
1616595895690,80
1616595896688,81
1616595897687,80
1616595898688,80
1616595899688,80
1616595900689,80
1616595901689,81
1616595902688,80
1616595903688,80
1616595904688,80
1616595905689,80
1616595906688,80
1616595907689,81
1616595908688,80
1616595909688,80
1616595910688,80
1616595911690,80
1616595912689,80
1616595913690,82
1616595914689,80
1616595915688,80
1616595916689,81
1616595917689,80
1616595918688,80
1616595919688,80
1616595920689,80
1616595921688,80
1616595922688,80
1616595923688,80
1616595924688,80
1616595925688,80
1616595926688,80
1616595927688,80
1616595928690,80
1616595929688,80
1616595930688,80
1616595931689,80
1616595932689,80
1616595933688,80
1616595934688,80
1616595935688,80
1616595936689,80
1616595937688,80
1616595938689,80
1616595939689,80
1616595940688,80
1616595941688,80
1616595942688,80
1616595943688,80
1616595944689,80
1616595945688,80
1616595946688,80
1616595947690,81
1616595948689,80
1616595949690,87
1616595950688,80
1616595951688,80
1616595952688,80
1616595953689,80
1616595954688,80
1616595955688,80
1616595956689,81
1616595957690,88
1616595958689,84
1616595959689,81
1616595960688,80
1616595961688,80
1616595962688,81
1616595963688,80
1616595964688,82
1616595965688,80
1616595966688,80
1616595967693,81
1616595968689,81
1616595969689,83
1616595970688,80
1616595971688,80
1616595972689,80
1616595973688,80
1616595974689,80
1616595975689,80
1616595976689,80
1616595977691,85
1616595978688,80
1616595979690,82
1616595980688,80
1616595981689,80
1616595982689,80
1616595983688,80
1616595984689,80
1616595985689,80
1616595986688,80
1616595987688,80
1616595988688,82
1616595989688,80
1616595990688,80
1616595991690,82
1616595992688,80
1616595993688,80
1616595994690,85
1616595995690,80
1616595996689,80
1616595997692,91
1616595998688,80
1616595999689,80
1616596000688,80
1616596001688,80
1616596002688,80
1616596003689,81
1616596004689,80
1616596005691,80
1616596006689,82
1616596007689,80
1616596008687,80
1616596009689,80
1616596010688,80
1616596011688,80
1616596012688,80
1616596013688,80
1616596014688,80
1616596015688,80
1616596016688,80
1616596017690,88
1616596018688,80
1616596019690,84
1616596020689,81
1616596021688,80
1616596022691,84
1616596023689,80
1616596024688,80
1616596025689,80
1616596026689,82
1616596027690,82
1616596028689,80
1616596029688,80
1616596030689,80
1616596031688,80
1616596032688,80
1616596033688,80
1616596034688,80
1616596035689,81
1616596036688,80
1616596037689,80
1616596038688,80
1616596039688,80
1616596040690,82
1616596041688,80
1616596042688,80
1616596043689,80
1616596044688,80
1616596045689,82
1616596046688,81
1616596047688,80
1616596048691,83
1616596049689,80
1616596050688,80
1616596051689,81
1616596052688,80
1616596053688,80
1616596054689,82
1616596055688,80
1616596056688,80
1616596057692,94
1616596058688,80
1616596059690,81
1616596060688,80
1616596061688,80
1616596062689,80
1616596063688,80
1616596064688,80
1616596065689,80
1616596066688,80
1616596067690,85
1616596068690,82
1616596069688,80
1616596070688,80
1616596071689,80
1616596072689,80
1616596073690,80
1616596074691,82
1616596075688,80
1616596076688,80
1616596077688,80
1616596078689,81
1616596079689,81
1616596080688,80
1616596081689,80
1616596082689,80
1616596083688,80
1616596084688,80
1616596085688,80
1616596086689,81
1616596087688,80
1616596088687,80
1616596089689,81
1616596090688,80
1616596091688,80
1616596092688,80
1616596093688,81
1616596094689,81
1616596095688,80
1616596096689,81
1616596097691,80
1616596098688,80
1616596099689,80
1616596100689,82
1616596101688,80
1616596102691,87
1616596103690,81
1616596104688,80
1616596105689,80
1616596106690,81
1616596107688,80
1616596108691,81
1616596109688,80
1616596110688,80
1616596111688,80
1616596112688,80
1616596113690,80
1616596114689,80
1616596115688,80
1616596116688,80
1616596117688,80
1616596118688,80
1616596119689,80
1616596120688,80
1616596121689,80
1616596122689,80
1616596123688,80
1616596124689,82
1616596125688,80
1616596126688,80
1616596127691,84
1616596128688,80
1616596129690,82
1616596130688,80
1616596131689,80
1616596132690,83
1616596133690,83
1616596134688,80
1616596135689,80
1616596136688,80
1616596137688,80
1616596138689,80
1616596139689,80
1616596140689,80
1616596141689,80
1616596142688,80
1616596143689,80
1616596144689,82
1616596145687,80
1616596146688,80
1616596147689,80
1616596148688,80
1616596149689,80
1616596150687,80
1616596151688,80
1616596152689,80
1616596153689,80
1616596154688,80
1616596155688,80
1616596156688,80
1616596157689,80
1616596158687,80
1616596159689,81
1616596160689,80
1616596161689,80
1616596162689,80
1616596163689,80
1616596164689,81
1616596165690,80
1616596166688,80
1616596167691,82
1616596168688,80
1616596169689,81
1616596170688,80
1616596171688,80
1616596172688,80
1616596173691,83
1616596174688,80
1616596175689,80
1616596176688,80
1616596177688,80
1616596178688,80
1616596179688,80
1616596180690,82
1616596181689,80
1616596182688,80
1616596183688,80
1616596184688,80
1616596185690,80
1616596186689,80
1616596187687,80
1616596188688,80
1616596189689,80
1616596190688,80
1616596191688,80
1616596192689,80
1616596193688,81
1616596194688,80
1616596195690,82
1616596196688,80
1616596197689,80
1616596198690,82
1616596199688,80
1616596200688,80
1616596201690,80
1616596202688,80
1616596203688,80
1616596204688,80
1616596205688,80
1616596206688,80
1616596207689,80
1616596208690,82
1616596209689,86
1616596210689,80
1616596211688,80
1616596212688,80
1616596213690,80
1616596214689,80
1616596215688,80
1616596216688,80
1616596217689,80
1616596218688,80
1616596219689,80
1616596220688,80
1616596221688,80
1616596222689,85
1616596223688,80
1616596224689,80
1616596225688,80
1616596226688,80
1616596227689,80
1616596228688,80
1616596229689,80
1616596230688,80
1616596231689,80
1616596232689,83
1616596233688,80
1616596234688,80
1616596235688,80
1616596236687,80
1616596237689,87
1616596238689,81
1616596239688,80
1616596240688,80
1616596241688,80
1616596242689,80
1616596243690,84
1616596244688,80
1616596245688,80
1616596246688,80
1616596247690,80
1616596248689,81
1616596249689,80
1616596250689,81
1616596251688,80
1616596252690,80
1616596253689,80
1616596254688,80
1616596255690,80
1616596256688,80
1616596257689,81
1616596258688,80
1616596259688,80
1616596260689,81
1616596261688,80
1616596262688,80
1616596263689,82
1616596264690,80
1616596265691,85
1616596266689,80
1616596267688,80
1616596268688,80
1616596269690,80
1616596270689,80
1616596271688,80
1616596272692,80
1616596273687,80
1616596274688,80
1616596275690,82
1616596276688,80
1616596277689,84
1616596278689,80
1616596279688,80
1616596280688,80
1616596281688,80
1616596282689,80
1616596283688,80
1616596284690,81
1616596285689,80
1616596286689,80
1616596287688,80
1616596288688,80
1616596289689,80
1616596290688,80
1616596291690,85
1616596292691,83
1616596293688,80
1616596294688,80
1616596295689,80
1616596296688,80
1616596297690,84
1616596298689,80
1616596299688,80
1616596300688,80
1616596301690,83
1616596302688,80
1616596303688,80
1616596304688,80
1616596305688,80
1616596306688,81
1616596307688,80
1616596308689,80
1616596309689,85
1616596310688,80
1616596311689,82
1616596312688,80
1616596313688,80
