Time (milliseconds),Memory
1614277870913,0
1614277871414,3801088
1614277871916,4673536
1614277872418,4673536
1614277872919,4546560
1614277873421,4546560
1614277873922,4546560
1614277874424,4546560
1614277874926,4546560
1614277875427,4546560
1614277875929,4546560
1614277876430,4546560
1614277876932,4546560
1614277877433,4546560
1614277877935,4546560
1614277878436,4546560
1614277878938,4546560
1614277879439,4546560
1614277879941,4546560
1614277880443,4546560
1614277880944,4550656
1614277881445,0
