timestamp,value
1615472958538,191180800
1615472959539,207020032
1615472960540,207020032
1615472961539,206938112
1615472962539,206938112
1615472963539,206938112
1615472964540,206938112
1615472965539,206938112
1615472966539,206938112
1615472967539,206938112
1615472968538,206938112
1615472969539,206127104
1615472970539,206127104
1615472971539,206127104
1615472972539,206127104
1615472973539,206127104
1615472974540,206127104
1615472975540,206127104
1615472976539,206127104
1615472977539,206127104
1615472978540,206127104
1615472979539,206127104
1615472980540,206127104
1615472981539,206127104
1615472982539,206127104
1615472983539,206127104
1615472984540,206127104
1615472985539,206127104
1615472986539,206127104
1615472987539,206127104
1615472988538,206127104
1615472989540,210599936
1615472990539,210452480
1615472991539,210452480
1615472992539,210452480
1615472993540,210452480
1615472994540,210452480
1615472995540,210452480
1615472996539,210452480
1615472997539,210452480
1615472998540,210452480
1615472999540,210452480
1615473000539,210452480
1615473001539,210452480
1615473002539,210452480
1615473003539,210452480
1615473004538,210452480
1615473005539,210452480
1615473006539,210452480
1615473007539,210452480
1615473008539,210452480
1615473009540,210452480
1615473010540,210452480
1615473011539,210452480
1615473012540,210452480
1615473013540,210452480
1615473014539,210452480
1615473015538,210452480
1615473016540,210452480
1615473017539,210452480
1615473018540,210452480
1615473019539,210616320
1615473020539,210526208
1615473021540,210526208
1615473022539,210522112
1615473023540,210522112
1615473024540,210522112
1615473025539,210522112
1615473026540,210522112
1615473027539,210522112
1615473028540,210522112
1615473029539,210522112
1615473030539,210522112
1615473031539,210522112
1615473032540,210522112
1615473033538,210522112
1615473034538,210522112
1615473035540,210522112
1615473036539,210522112
1615473037539,210522112
1615473038539,210522112
1615473039538,210522112
1615473040540,210522112
1615473041539,210522112
1615473042539,210522112
1615473043539,210522112
1615473044539,210522112
1615473045539,210522112
1615473046540,210522112
1615473047538,210522112
1615473048539,210522112
1615473049540,210522112
1615473050540,210522112
1615473051539,210522112
1615473052539,210522112
1615473053539,210522112
1615473054539,210522112
1615473055539,210522112
1615473056539,210522112
1615473057539,210522112
1615473058539,210522112
1615473059539,210522112
1615473060539,210522112
1615473061539,210522112
1615473062540,210522112
1615473063539,210522112
1615473064539,210522112
1615473065539,210522112
1615473066539,210522112
1615473067539,210522112
1615473068539,210522112
1615473069539,210522112
1615473070539,210522112
1615473071539,210522112
1615473072539,210522112
1615473073540,210522112
1615473074540,210522112
1615473075540,210522112
1615473076539,210522112
1615473077539,210522112
1615473078539,210522112
1615473079539,210935808
1615473080540,210886656
1615473081540,210886656
1615473082540,210644992
1615473083539,210644992
1615473084539,210644992
1615473085538,210644992
1615473086540,210644992
1615473087539,210644992
1615473088539,210644992
1615473089539,210644992
1615473090539,210644992
1615473091539,210644992
1615473092539,210644992
1615473093539,210644992
1615473094540,210644992
1615473095539,210644992
1615473096539,210644992
1615473097539,210644992
1615473098539,210644992
1615473099539,210644992
1615473100539,210644992
1615473101540,210644992
1615473102539,210644992
1615473103539,210644992
1615473104539,210644992
1615473105539,210644992
1615473106539,210644992
