timestamp,value
1615472958539,35
1615472959539,35
1615472960539,35
1615472961539,35
1615472962539,35
1615472963540,35
1615472964539,35
1615472965539,35
1615472966539,35
1615472967539,35
1615472968540,35
1615472969539,35
1615472970539,35
1615472971539,35
1615472972539,35
1615472973539,35
1615472974539,35
1615472975540,35
1615472976539,35
1615472977539,35
1615472978539,35
1615472979540,35
1615472980540,35
1615472981539,35
1615472982539,35
1615472983539,35
1615472984539,35
1615472985539,35
1615472986539,35
1615472987539,35
1615472988539,35
1615472989540,47
1615472990540,47
1615472991539,47
1615472992540,47
1615472993539,47
1615472994539,47
1615472995540,47
1615472996539,47
1615472997539,47
1615472998539,47
1615472999539,47
1615473000539,47
1615473001539,47
1615473002540,47
1615473003539,47
1615473004539,47
1615473005540,47
1615473006540,47
1615473007540,47
1615473008540,47
1615473009539,47
1615473010540,47
1615473011539,47
1615473012539,47
1615473013539,47
1615473014539,47
1615473015539,47
1615473016539,47
1615473017539,47
1615473018539,47
1615473019540,47
1615473020540,47
1615473021539,47
1615473022539,47
1615473023539,47
1615473024539,47
1615473025539,47
1615473026539,47
1615473027540,47
1615473028539,47
1615473029540,47
1615473030539,47
1615473031539,47
1615473032539,47
1615473033539,47
1615473034539,47
1615473035539,47
1615473036540,47
1615473037539,47
1615473038539,47
1615473039539,47
1615473040539,47
1615473041539,47
1615473042539,47
1615473043539,47
1615473044539,47
1615473045540,47
1615473046540,47
1615473047539,47
1615473048539,47
1615473049539,47
1615473050539,47
1615473051540,47
1615473052540,47
1615473053539,47
1615473054539,47
1615473055539,47
1615473056539,47
1615473057539,47
1615473058540,47
1615473059540,47
1615473060539,47
1615473061540,47
1615473062539,47
1615473063539,47
1615473064539,47
1615473065539,47
1615473066539,47
1615473067540,47
1615473068540,47
1615473069539,47
1615473070539,47
1615473071539,47
1615473072539,47
1615473073539,47
1615473074539,47
1615473075539,47
1615473076539,47
1615473077539,47
1615473078541,48
1615473079539,47
1615473080539,47
1615473081540,47
1615473082539,47
1615473083539,47
1615473084539,47
1615473085539,47
1615473086539,47
1615473087539,47
1615473088539,47
1615473089539,47
1615473090539,47
1615473091539,47
1615473092539,47
1615473093539,47
1615473094539,47
1615473095540,47
1615473096539,47
1615473097539,47
1615473098540,47
1615473099540,47
1615473100540,47
1615473101540,47
1615473102540,47
1615473103539,47
