Time (milliseconds),Memory
1614272170031,0
1614272170532,3215360
1614272171034,4382720
1614272171535,4382720
1614272172037,4382720
1614272172538,4382720
1614272173040,4382720
1614272173541,4382720
1614272174043,4382720
1614272174544,4382720
1614272175046,4382720
1614272175547,4382720
1614272176049,4382720
1614272176550,4382720
1614272177052,4382720
1614272177554,4382720
1614272178055,4382720
1614272178557,4382720
1614272179058,4382720
1614272179560,4382720
1614272180061,4636672
1614272180562,0
