Time (milliseconds),memory
161002,173428736
162002,173428736
163002,173428736
164003,173428736
165002,173428736
166003,173428736
167003,173428736
168003,173428736
169003,173428736
170002,173428736
171002,173428736
172003,173428736
173002,173428736
174002,173428736
175003,173428736
176002,173428736
177003,173428736
178003,173428736
179002,173428736
180002,173428736
181003,173428736
182003,173428736
183002,173428736
184003,173428736
185003,173428736
186002,173428736
187003,173428736
188003,173428736
189002,173428736
190003,173428736
191002,173428736
192003,173428736
193002,173428736
194002,173428736
195003,173428736
196003,173428736
197002,173428736
198003,173428736
199003,173428736
200003,173428736
201003,173428736
202002,173428736
203003,173428736
204003,173428736
205003,173428736
206003,173428736
207003,173428736
208003,173428736
209002,173428736
210003,173428736
211002,173428736
212003,173428736
213002,173428736
214003,173428736
215003,173428736
216002,173428736
217003,173428736
218002,173428736
219002,173428736
220002,173428736
221002,173428736
222003,173428736
223002,173428736
224002,173428736
225003,173428736
226002,173428736
227003,173428736
228002,173428736
229002,173428736
230004,173428736
231002,173428736
232002,173428736
233002,173428736
234002,173428736
235002,173428736
236003,173428736
237002,173428736
238002,173428736
239003,173428736
240003,173428736
241002,173428736
242003,173428736
243002,173428736
244002,173428736
245002,173428736
246002,173428736
247002,173428736
248003,173428736
249002,173428736
250002,173428736
251002,173428736
252002,173428736
253002,173428736
254003,173428736
255002,173428736
256002,173428736
257002,173428736
258003,173428736
259003,173428736
260003,173428736
261003,173428736
262002,173428736
263002,173428736
264003,173428736
265002,173428736
266002,173428736
267002,173428736
268003,173428736
269002,173428736
270002,173428736
271003,173428736
272002,173428736
273001,173428736
274004,173428736
275002,173428736
276003,173428736
277003,173428736
278003,173428736
279003,173428736
280003,173428736
281002,173428736
282003,173428736
283003,173428736
284003,173428736
285003,173428736
286003,173428736
287003,173428736
288002,173428736
289003,173428736
290002,173428736
291003,173428736
292002,173428736
293003,173428736
294002,173428736
295002,173428736
296003,173428736
297002,173428736
298003,173428736
299003,173428736
300002,173428736
301003,173428736
302003,173428736
303002,173428736
304003,173428736
305003,173428736
306003,173428736
307003,173428736
308004,173428736
309003,173428736
310003,173428736
311003,173428736
312003,173428736
313002,173428736
314002,173428736
315002,173428736
316002,173428736
317002,173428736
318001,173428736
319002,173428736
320003,173428736
321002,173428736
322002,173428736
323003,173428736
324002,173428736
325002,173428736
326003,173428736
327002,173428736
328002,173428736
329003,173428736
330002,173428736
331002,173428736
332003,173428736
333002,173428736
334003,173428736
335002,173428736
336002,173428736
337002,173428736
338002,173428736
339003,173428736
340002,173428736
341002,173428736
342002,173428736
343002,173428736
344002,173428736
345002,173428736
346003,173428736
347003,173428736
348003,173428736
349003,173428736
350003,173428736
351002,173428736
352003,173428736
353002,173428736
354003,173428736
355002,173428736
356002,173428736
357003,173428736
358003,173428736
359002,173428736
360003,173428736
361003,173428736
362003,173428736
363003,173428736
364002,173428736
365002,173428736
366002,173428736
367001,173428736
368004,173428736
369002,173428736
370003,173428736
371002,173428736
372002,173428736
373002,173428736
374003,173428736
375002,173428736
376002,173428736
377003,173428736
378002,173428736
379002,173428736
380002,173428736
381003,173428736
382003,173428736
383002,173428736
384002,173428736
385003,173428736
386002,173428736
387003,173428736
388002,173428736
389002,173428736
390001,173428736
391003,173428736
392003,173428736
393003,173428736
394002,173428736
395003,173428736
396002,173428736
397003,173428736
398001,173428736
399003,173428736
400002,173428736
401003,173428736
402003,173428736
403003,173428736
404002,173428736
405003,173428736
406002,173428736
407003,173428736
408003,173428736
409003,173428736
410003,173428736
411002,173428736
412002,173428736
413002,173428736
414002,173428736
415002,173428736
416003,173428736
417002,173428736
418003,173428736
419002,173428736
420002,173428736
421003,173428736
422003,173428736
423003,173428736
424003,173428736
425002,173428736
426002,173428736
427002,173428736
428003,173428736
429002,173428736
430002,173428736
431003,173428736
432002,173428736
433002,173428736
434004,173428736
435003,173428736
436003,173428736
437003,173428736
438003,173428736
439002,173428736
440003,173428736
441003,173428736
442003,173428736
443002,173428736
444002,173428736
445003,173428736
446003,173428736
447003,173428736
448003,173428736
449003,173428736
450002,173428736
451003,173428736
452003,173428736
453002,173428736
454002,173428736
455003,173428736
456003,173428736
457003,173428736
458003,173428736
459002,173428736
460003,173428736
461002,173428736
462003,173428736
463002,173428736
464003,173428736
465002,173428736
466002,173428736
467002,173428736
468003,173428736
469002,173428736
470003,173428736
471003,173428736
472003,173428736
473003,173428736
474002,173428736
475003,173428736
476003,173428736
477002,173428736
478004,173428736
479003,173428736
480002,173428736
481002,173428736
482004,173428736
483002,173428736
484003,173428736
485003,173428736
486003,173428736
487003,173428736
488002,173428736
489002,173428736
490003,173428736
491003,173428736
492003,173428736
493002,173428736
494002,173428736
495002,173428736
496003,173428736
497002,173428736
498003,173428736
499003,173428736
500002,173428736
501003,173428736
502003,173428736
503002,173428736
504002,173428736
505003,173428736
506002,173428736
507002,173428736
508002,173428736
509003,173428736
510003,173428736
511002,173428736
512003,173428736
513002,173428736
514002,173428736
515002,173428736
516002,173428736
517003,173428736
518003,173428736
519003,173428736
520002,173428736
521002,173428736
522002,173428736
523003,173428736
524003,173428736
525002,173428736
526002,173428736
527003,173428736
528003,173428736
529003,173428736
530002,173428736
531003,173428736
532002,173428736
533003,173428736
534003,173428736
535002,173428736
536002,173428736
537002,173428736
538002,173428736
539003,173428736
540004,173428736
541002,173428736
542003,173428736
543002,173428736
544002,173428736
545003,173428736
546003,173428736
547003,173428736
548003,173428736
549003,173428736
550003,173428736
551003,173428736
552003,173428736
553003,173428736
554003,173428736
555003,173428736
556002,173428736
557003,173428736
558003,173428736
559002,173428736
560003,173428736
561004,173428736
562004,173428736
563003,173428736
564003,173428736
565003,173428736
566002,173428736
567002,173428736
568003,173428736
569003,173428736
570003,173428736
571003,173428736
572003,173428736
573003,173428736
574003,173428736
575002,173428736
576003,173428736
577003,173428736
578002,173428736
579003,173428736
580002,173428736
581003,173428736
582003,173428736
583002,173428736
584003,173428736
585003,173428736
586004,173428736
587003,173428736
588003,173428736
589003,173428736
590002,173428736
591004,173428736
592003,173428736
593002,173428736
594003,173428736
595002,173428736
596002,173428736
597003,173428736
598002,173428736
599003,173428736
600003,173428736
601003,173428736
602003,173428736
603003,173428736
604003,173428736
605003,173428736
606003,173428736
607003,173428736
608003,173428736
609002,173428736
610002,173428736
611002,173428736
612002,173428736
613002,173428736
614003,173428736
615002,173428736
616003,173428736
617002,173428736
618003,173428736
619002,173428736
620003,173428736
621003,173428736
622002,173428736
623004,173428736
624002,173428736
625003,173428736
626002,173428736
627002,173428736
628003,173428736
629003,173428736
630003,173428736
631002,173428736
632003,173428736
633003,173428736
634002,173428736
635002,173428736
636003,173428736
637003,173428736
638003,173428736
639003,173428736
640002,173428736
641003,173428736
642003,173428736
643003,173428736
644003,173428736
645002,173428736
646001,173428736
647003,173428736
648003,173428736
649002,173428736
650003,173428736
651002,173428736
652002,173428736
653003,173428736
654002,173428736
655003,173428736
656002,173428736
657002,173428736
658002,173428736
659002,173428736
660003,173428736
661003,173428736
662002,173428736
663002,173428736
664002,173428736
665003,173428736
666002,173428736
667003,173428736
668002,173428736
669002,173428736
670002,173428736
671003,173428736
672003,173428736
673002,173428736
674003,173428736
675004,173428736
676002,173428736
677003,173428736
678002,173428736
679002,173428736
680003,173428736
681003,173428736
682002,173428736
683002,173428736
684002,173428736
685003,173428736
686003,173428736
687002,173428736
688002,173428736
689002,173428736
690003,173428736
691003,173428736
692003,173428736
693003,173428736
694003,173428736
695003,173428736
696003,173428736
697003,173428736
698002,173428736
699003,173428736
700003,173428736
701003,173428736
702003,173428736
703002,173428736
704002,173428736
705003,173428736
706002,173428736
707003,173428736
708003,173428736
709003,173428736
710001,173428736
711002,173428736
712002,173428736
713002,173428736
714002,173428736
715002,173428736
716003,173428736
717003,173428736
718002,173428736
719002,173428736
720002,173428736
721003,173428736
722003,173428736
723002,173428736
724002,173428736
725003,173428736
726003,173428736
727002,173428736
728001,173428736
729003,173428736
730003,173428736
731002,173428736
732003,173428736
733002,173428736
734002,173428736
735002,173428736
736003,173428736
737003,173428736
738003,173428736
739003,173428736
740002,173428736
741003,173428736
742002,173428736
743002,173428736
744002,173428736
745003,173428736
746003,173428736
747002,173428736
748002,173428736
749002,173428736
750002,173428736
751002,173428736
752002,173428736
753003,173428736
754003,173428736
755003,173428736
756003,173428736
757003,173428736
758003,173428736
759002,173428736
760003,173428736
761003,173428736
762003,173428736
763003,173428736
764003,173428736
765003,173428736
766003,173428736
767002,173428736
768003,173428736
769003,173428736
770003,173428736
771002,173428736
772002,173428736
773003,173428736
774003,173428736
775003,173428736
776002,173428736
777002,173428736
778002,173428736
779002,173428736
780003,173428736
781003,173428736
782002,173428736
783002,173428736
784003,173428736
785003,173428736
786003,173428736
787003,173428736
788002,173428736
789002,173428736
790002,173428736
791002,173428736
792003,173428736
793003,173428736
794003,173428736
795002,173428736
796003,173428736
797002,173428736
798002,173428736
799002,173428736
800003,173428736
801003,173428736
802002,173428736
803002,173428736
804003,173428736
805003,173428736
806003,173428736
807003,173428736
808003,173428736
809002,173428736
810003,173428736
811002,173428736
812004,173428736
813003,173428736
814003,173428736
815003,173428736
816002,173428736
817003,173428736
818002,173428736
819003,173428736
820003,173428736
821002,173428736
822002,173428736
823002,173428736
824002,173428736
825002,173428736
826003,173428736
827003,173428736
828003,173428736
829003,173428736
830002,173428736
831002,173428736
832002,173428736
833003,173428736
834003,173428736
835002,173428736
836002,173428736
837002,173428736
838003,173428736
839002,173428736
840003,173428736
841002,173428736
842004,173428736
843003,173428736
844003,173428736
845003,173428736
846004,173428736
847002,173428736
848002,173428736
849002,173428736
850003,173428736
851002,173428736
852003,173428736
853002,173428736
854002,173428736
855003,173428736
856003,173428736
857004,173428736
858003,173428736
859002,173428736
860002,173428736
861002,173428736
862003,173428736
863002,173428736
864003,173428736
865001,173428736
866003,173428736
867002,173428736
868002,173428736
869003,173428736
870002,173428736
871003,173428736
872002,173428736
873002,173428736
874003,173428736
875002,173428736
876003,173428736
877003,173428736
878004,173428736
879003,173428736
880002,173428736
881002,173428736
882003,173428736
883003,173428736
884003,173428736
885002,173428736
886003,173428736
887003,173428736
888003,173428736
889003,173428736
890001,173428736
891003,173428736
892003,173428736
893002,173428736
894002,173428736
895003,173428736
896002,173428736
897002,173428736
898003,173428736
899003,173428736
900003,173428736
901002,173428736
902002,173428736
903002,173428736
904003,173428736
905002,173428736
906002,173428736
907003,173428736
908002,173428736
909003,173428736
910003,173428736
911002,173428736
912002,173428736
913003,173428736
914002,173428736
915002,173428736
916003,173428736
917002,173428736
918003,173428736
919003,173428736
920002,173428736
921003,173428736
922002,173428736
923003,173428736
924003,173428736
925003,173428736
926002,173428736
927002,173428736
928002,173428736
929003,173428736
930002,173428736
931003,173428736
932002,173428736
933002,173428736
934003,173428736
935003,173428736
936003,173428736
937003,173428736
938003,173428736
939003,173428736
940002,173428736
941003,173428736
942002,173428736
943002,173428736
944003,173428736
945003,173428736
946003,173428736
947003,173428736
948002,173428736
949003,173428736
950003,173428736
951003,173428736
952002,173428736
953002,173428736
954003,173428736
955002,173428736
956003,173428736
957002,173428736
958003,173428736
959003,173428736
960003,173428736
961003,173428736
962002,173428736
963003,173428736
964003,173428736
965003,173428736
966002,173428736
967003,173428736
968003,173428736
969003,173428736
970003,173428736
971002,173428736
972002,173428736
973003,173428736
974001,173428736
975003,173428736
976003,173428736
977003,173428736
978003,173428736
979003,173428736
980002,173428736
981004,173428736
982003,173428736
983003,173428736
984003,173428736
985002,173428736
986002,173428736
987003,173428736
988002,173428736
989003,173428736
990002,173428736
991002,173428736
992003,173428736
993003,173428736
994003,173428736
995003,173428736
996002,173428736
997002,173428736
998003,173428736
999003,173428736
1000002,173428736
1001002,173428736
1002003,173428736
1003003,173428736
1004003,173428736
1005003,173428736
1006003,173428736
1007003,173428736
1008002,173428736
1009002,173428736
1010002,173428736
1011002,173428736
1012003,173428736
1013002,173428736
1014003,173428736
1015004,173428736
1016003,173428736
1017002,173428736
1018003,173428736
1019003,173428736
1020003,173428736
1021002,173428736
1022003,173428736
1023002,173428736
1024003,173428736
1025003,173428736
1026002,173428736
1027003,173428736
1028003,173428736
1029003,173428736
1030003,173428736
1031002,173428736
1032003,173428736
1033003,173428736
1034001,173428736
1035003,173428736
1036003,173428736
1037002,173428736
1038002,173428736
1039002,173428736
1040002,173428736
1041003,173428736
1042002,173428736
1043002,173428736
1044001,173428736
1045003,173428736
1046003,173428736
1047002,173428736
1048002,173428736
1049002,173428736
1050003,173428736
1051002,173428736
1052003,173428736
1053002,173428736
1054003,173428736
1055003,173428736
1056003,173428736
1057002,173428736
1058002,173428736
1059002,173428736
1060002,173428736
1061003,173428736
1062003,173428736
1063002,173428736
1064003,173428736
1065002,173428736
1066003,173428736
1067003,173428736
1068003,173428736
1069003,173428736
1070003,173428736
1071003,173428736
1072003,173428736
1073002,173428736
1074002,173428736
1075003,173428736
1076003,173428736
1077002,173428736
1078003,173428736
1079002,173428736
1080003,173428736
1081003,173428736
1082003,173428736
1083003,173428736
1084003,173428736
1085003,173428736
1086002,173428736
1087002,173428736
1088003,173428736
1089003,173428736
1090003,173428736
1091002,173428736
1092003,173428736
1093003,173428736
1094002,173428736
1095002,173428736
1096003,173428736
1097003,173428736
1098003,173428736
1099002,173428736
1100003,173428736
1101003,173428736
1102002,173428736
1103003,173428736
1104003,173428736
1105003,173428736
1106003,173428736
1107003,173428736
1108002,173428736
1109003,173428736
1110002,173428736
1111003,173428736
1112002,173428736
1113002,173428736
1114003,173428736
1115003,173428736
1116002,173428736
1117002,173428736
1118002,173428736
1119002,173428736
1120002,173428736
1121003,173428736
1122002,173428736
1123002,173428736
1124003,173428736
1125002,173428736
1126002,173428736
1127002,173428736
1128002,173428736
1129003,173428736
1130003,173428736
1131003,173428736
1132002,173428736
1133002,173428736
1134002,173428736
1135003,173428736
1136003,173428736
1137002,173428736
1138003,173428736
1139003,173428736
1140003,173428736
1141003,173428736
1142003,173428736
1143003,173428736
1144002,173428736
1145003,173428736
1146003,173428736
1147003,173428736
1148003,173428736
1149003,173428736
1150002,173428736
1151003,173428736
1152003,173428736
1153002,173428736
1154003,173428736
1155003,173428736
1156003,173428736
1157003,173428736
1158003,173428736
1159002,173428736
1160003,173428736
1161002,173428736
1162003,173428736
1163002,173428736
1164002,173428736
1165003,173428736
1166003,173428736
1167002,173428736
1168002,173428736
1169003,173428736
1170002,173428736
1171003,173428736
1172002,173428736
1173003,173428736
1174003,173428736
1175003,173428736
1176002,173428736
1177002,173428736
1178003,173428736
1179002,173428736
1180002,173428736
1181004,173428736
1182002,173428736
1183003,173428736
1184002,173428736
1185003,173428736
1186003,173428736
1187003,173428736
1188002,173428736
1189001,173428736
1190003,173428736
1191003,173428736
1192002,173428736
1193003,173428736
1194002,173428736
1195003,173428736
1196002,173428736
1197003,173428736
1198003,173428736
1199002,173428736
1200002,0
